#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.128254E+00   0.138792E+05   0.816305E+04   0.820868E+01   0.101494E+02   0.165671E+02   0.128547E+05   0.129771E+05   0.128551E+05  -0.611134E-01   0.126133E+05   0.117138E+05   0.189193E+02
   0.129340E+00   0.137425E+05   0.815869E+04   0.993706E+01   0.989596E+01   0.153824E+02   0.127400E+05   0.128614E+05   0.127405E+05  -0.605681E-01   0.124976E+05   0.116274E+05   0.181496E+02
   0.130427E+00   0.136072E+05   0.813915E+04   0.115925E+02   0.964703E+01   0.147434E+02   0.126240E+05   0.127443E+05   0.126246E+05  -0.600165E-01   0.123815E+05   0.115338E+05   0.175334E+02
   0.131514E+00   0.134729E+05   0.810432E+04   0.126177E+02   0.940248E+01   0.147042E+02   0.125066E+05   0.126257E+05   0.125072E+05  -0.594581E-01   0.122648E+05   0.114329E+05   0.170639E+02
   0.132601E+00   0.133397E+05   0.805429E+04   0.126745E+02   0.916221E+01   0.150862E+02   0.123876E+05   0.125057E+05   0.123882E+05  -0.588925E-01   0.121474E+05   0.113250E+05   0.167330E+02
   0.133688E+00   0.132075E+05   0.798937E+04   0.117288E+02   0.892614E+01   0.155607E+02   0.122672E+05   0.123840E+05   0.122677E+05  -0.583196E-01   0.120294E+05   0.112101E+05   0.165319E+02
   0.134775E+00   0.130761E+05   0.791001E+04   0.100416E+02   0.869422E+01   0.157852E+02   0.121452E+05   0.122609E+05   0.121457E+05  -0.577395E-01   0.119106E+05   0.110888E+05   0.164504E+02
   0.135862E+00   0.129456E+05   0.781686E+04   0.807618E+01   0.846640E+01   0.155373E+02   0.120218E+05   0.121363E+05   0.120222E+05  -0.571526E-01   0.117912E+05   0.109613E+05   0.164778E+02
   0.136949E+00   0.128159E+05   0.771072E+04   0.635136E+01   0.824271E+01   0.147944E+02   0.118970E+05   0.120103E+05   0.118973E+05  -0.565592E-01   0.116710E+05   0.108282E+05   0.166030E+02
   0.138036E+00   0.126871E+05   0.759252E+04   0.528792E+01   0.802318E+01   0.137302E+02   0.117710E+05   0.118831E+05   0.117713E+05  -0.559601E-01   0.115503E+05   0.106900E+05   0.168141E+02
   0.139122E+00   0.125590E+05   0.746332E+04   0.509261E+01   0.780791E+01   0.126369E+02   0.116439E+05   0.117549E+05   0.116442E+05  -0.553561E-01   0.114291E+05   0.105473E+05   0.170991E+02
   0.140209E+00   0.124318E+05   0.732428E+04   0.571090E+01   0.759701E+01   0.118041E+02   0.115161E+05   0.116258E+05   0.115164E+05  -0.547481E-01   0.113076E+05   0.104009E+05   0.174459E+02
   0.141296E+00   0.123055E+05   0.717665E+04   0.685808E+01   0.739064E+01   0.114064E+02   0.113876E+05   0.114961E+05   0.113880E+05  -0.541373E-01   0.111859E+05   0.102514E+05   0.178425E+02
   0.142383E+00   0.121801E+05   0.702175E+04   0.811504E+01   0.718895E+01   0.114421E+02   0.112588E+05   0.113661E+05   0.112592E+05  -0.535247E-01   0.110641E+05   0.100995E+05   0.182769E+02
   0.143470E+00   0.120557E+05   0.686096E+04   0.905709E+01   0.699210E+01   0.117436E+02   0.111299E+05   0.112359E+05   0.111303E+05  -0.529118E-01   0.109425E+05   0.994603E+04   0.187374E+02
   0.144557E+00   0.119323E+05   0.669567E+04   0.937675E+01   0.680024E+01   0.120523E+02   0.110011E+05   0.111059E+05   0.110015E+05  -0.522997E-01   0.108213E+05   0.979177E+04   0.192128E+02
   0.145644E+00   0.118101E+05   0.652731E+04   0.896535E+01   0.661347E+01   0.121245E+02   0.108728E+05   0.109764E+05   0.108732E+05  -0.516897E-01   0.107006E+05   0.963747E+04   0.196922E+02
   0.146731E+00   0.116891E+05   0.635730E+04   0.793235E+01   0.643191E+01   0.118255E+02   0.107453E+05   0.108477E+05   0.107457E+05  -0.510834E-01   0.105807E+05   0.948389E+04   0.201656E+02
   0.147818E+00   0.115693E+05   0.618702E+04   0.656059E+01   0.625564E+01   0.111766E+02   0.106188E+05   0.107200E+05   0.106191E+05  -0.504820E-01   0.104618E+05   0.933178E+04   0.206233E+02
   0.148904E+00   0.114510E+05   0.601784E+04   0.521420E+01   0.608470E+01   0.103379E+02   0.104936E+05   0.105936E+05   0.104939E+05  -0.498868E-01   0.103441E+05   0.918183E+04   0.210566E+02
   0.149991E+00   0.113341E+05   0.585108E+04   0.422864E+01   0.591916E+01   0.953825E+01   0.103700E+05   0.104689E+05   0.103703E+05  -0.492993E-01   0.102278E+05   0.903475E+04   0.214577E+02
   0.151078E+00   0.112188E+05   0.568797E+04   0.381565E+01   0.575904E+01   0.898203E+01   0.102483E+05   0.103460E+05   0.102485E+05  -0.487206E-01   0.101131E+05   0.889116E+04   0.218194E+02
   0.152165E+00   0.111051E+05   0.552968E+04   0.400986E+01   0.560438E+01   0.877056E+01   0.101287E+05   0.102253E+05   0.101290E+05  -0.481520E-01   0.100002E+05   0.875165E+04   0.221356E+02
   0.153252E+00   0.109931E+05   0.537730E+04   0.466973E+01   0.545519E+01   0.886794E+01   0.100115E+05   0.101069E+05   0.100118E+05  -0.475946E-01   0.988929E+04   0.861675E+04   0.224009E+02
   0.154339E+00   0.108829E+05   0.523180E+04   0.552951E+01   0.531147E+01   0.912255E+01   0.989684E+04   0.999116E+04   0.989712E+04  -0.470494E-01   0.978055E+04   0.848696E+04   0.226112E+02
   0.155426E+00   0.107746E+05   0.509407E+04   0.628401E+01   0.517319E+01   0.933262E+01   0.978495E+04   0.987820E+04   0.978525E+04  -0.465174E-01   0.967412E+04   0.836268E+04   0.227630E+02
   0.156513E+00   0.106682E+05   0.496487E+04   0.667956E+01   0.504032E+01   0.932806E+01   0.967599E+04   0.976820E+04   0.967630E+04  -0.459994E-01   0.957014E+04   0.824425E+04   0.228538E+02
   0.157600E+00   0.105638E+05   0.484484E+04   0.658458E+01   0.491278E+01   0.903554E+01   0.957011E+04   0.966132E+04   0.957042E+04  -0.454960E-01   0.946872E+04   0.813198E+04   0.228821E+02
   0.158686E+00   0.104614E+05   0.473450E+04   0.602035E+01   0.479048E+01   0.850213E+01   0.946744E+04   0.955767E+04   0.946772E+04  -0.450079E-01   0.936998E+04   0.802606E+04   0.228473E+02
   0.159773E+00   0.103611E+05   0.463426E+04   0.514544E+01   0.467330E+01   0.787047E+01   0.936806E+04   0.945734E+04   0.936831E+04  -0.445354E-01   0.927398E+04   0.792665E+04   0.227495E+02
   0.160860E+00   0.102628E+05   0.454439E+04   0.420121E+01   0.456108E+01   0.731763E+01   0.927204E+04   0.936041E+04   0.927226E+04  -0.440789E-01   0.918078E+04   0.783382E+04   0.225896E+02
   0.161947E+00   0.101667E+05   0.446505E+04   0.343626E+01   0.445367E+01   0.698349E+01   0.917942E+04   0.926692E+04   0.917961E+04  -0.436385E-01   0.909042E+04   0.774759E+04   0.223693E+02
   0.163034E+00   0.100726E+05   0.439627E+04   0.303336E+01   0.435090E+01   0.691739E+01   0.909022E+04   0.917686E+04   0.909039E+04  -0.432144E-01   0.900293E+04   0.766790E+04   0.220910E+02
   0.164121E+00   0.998069E+04   0.433796E+04   0.305974E+01   0.425258E+01   0.706313E+01   0.900441E+04   0.909024E+04   0.900458E+04  -0.428064E-01   0.891828E+04   0.759463E+04   0.217578E+02
   0.165208E+00   0.989085E+04   0.428993E+04   0.345409E+01   0.415854E+01   0.728627E+01   0.892196E+04   0.900699E+04   0.892214E+04  -0.424143E-01   0.883647E+04   0.752760E+04   0.213731E+02
   0.166295E+00   0.980308E+04   0.425188E+04   0.405180E+01   0.406857E+01   0.743100E+01   0.884279E+04   0.892707E+04   0.884299E+04  -0.420379E-01   0.875744E+04   0.746660E+04   0.209410E+02
   0.167382E+00   0.971734E+04   0.422341E+04   0.463894E+01   0.398250E+01   0.738272E+01   0.876682E+04   0.885037E+04   0.876704E+04  -0.416766E-01   0.868113E+04   0.741132E+04   0.204660E+02
   0.168468E+00   0.963360E+04   0.420403E+04   0.501767E+01   0.390011E+01   0.711128E+01   0.869392E+04   0.877679E+04   0.869416E+04  -0.413301E-01   0.860747E+04   0.736146E+04   0.199529E+02
   0.169555E+00   0.955181E+04   0.419317E+04   0.506316E+01   0.382120E+01   0.667889E+01   0.862399E+04   0.870619E+04   0.862422E+04  -0.409975E-01   0.853635E+04   0.731663E+04   0.194068E+02
   0.170642E+00   0.947190E+04   0.419017E+04   0.475609E+01   0.374556E+01   0.621108E+01   0.855685E+04   0.863841E+04   0.855707E+04  -0.406783E-01   0.846767E+04   0.727643E+04   0.188328E+02
   0.171729E+00   0.939381E+04   0.419435E+04   0.418241E+01   0.367298E+01   0.584390E+01   0.849235E+04   0.857330E+04   0.849256E+04  -0.403717E-01   0.840130E+04   0.724044E+04   0.182364E+02
   0.172816E+00   0.931746E+04   0.420493E+04   0.350241E+01   0.360322E+01   0.566938E+01   0.843032E+04   0.851068E+04   0.843050E+04  -0.400767E-01   0.833711E+04   0.720820E+04   0.176231E+02
   0.173903E+00   0.924279E+04   0.422112E+04   0.289970E+01   0.353608E+01   0.570075E+01   0.837055E+04   0.845034E+04   0.837071E+04  -0.397925E-01   0.827496E+04   0.717922E+04   0.169982E+02
   0.174990E+00   0.916970E+04   0.424208E+04   0.252619E+01   0.347133E+01   0.587049E+01   0.831286E+04   0.839210E+04   0.831300E+04  -0.395182E-01   0.821468E+04   0.715303E+04   0.163671E+02
   0.176077E+00   0.909812E+04   0.426697E+04   0.245935E+01   0.340878E+01   0.606035E+01   0.825703E+04   0.833574E+04   0.825717E+04  -0.392527E-01   0.815613E+04   0.712914E+04   0.157350E+02
   0.177163E+00   0.902795E+04   0.429492E+04   0.268356E+01   0.334823E+01   0.615032E+01   0.820286E+04   0.828105E+04   0.820301E+04  -0.389951E-01   0.809914E+04   0.710705E+04   0.151071E+02
   0.178250E+00   0.895910E+04   0.432507E+04   0.309968E+01   0.328949E+01   0.606623E+01   0.815014E+04   0.822782E+04   0.815030E+04  -0.387444E-01   0.804355E+04   0.708628E+04   0.144880E+02
   0.179337E+00   0.889147E+04   0.435657E+04   0.355847E+01   0.323241E+01   0.580722E+01   0.809865E+04   0.817584E+04   0.809882E+04  -0.384996E-01   0.798918E+04   0.706634E+04   0.138822E+02
   0.180424E+00   0.882499E+04   0.438859E+04   0.390695E+01   0.317682E+01   0.544317E+01   0.804818E+04   0.812490E+04   0.804837E+04  -0.382597E-01   0.793589E+04   0.704679E+04   0.132941E+02
   0.181511E+00   0.875955E+04   0.442034E+04   0.403315E+01   0.312258E+01   0.508411E+01   0.799855E+04   0.807480E+04   0.799874E+04  -0.380237E-01   0.788350E+04   0.702718E+04   0.127273E+02
   0.182598E+00   0.869506E+04   0.445103E+04   0.389662E+01   0.306955E+01   0.483501E+01   0.794955E+04   0.802533E+04   0.794973E+04  -0.377907E-01   0.783186E+04   0.700709E+04   0.121855E+02
   0.183685E+00   0.863144E+04   0.447995E+04   0.353624E+01   0.301759E+01   0.475431E+01   0.790100E+04   0.797632E+04   0.790117E+04  -0.375598E-01   0.778083E+04   0.698614E+04   0.116715E+02
   0.184772E+00   0.856861E+04   0.450642E+04   0.305448E+01   0.296659E+01   0.483237E+01   0.785271E+04   0.792757E+04   0.785286E+04  -0.373303E-01   0.773024E+04   0.696396E+04   0.111881E+02
   0.185859E+00   0.850646E+04   0.452983E+04   0.258390E+01   0.291643E+01   0.499776E+01   0.780453E+04   0.787893E+04   0.780466E+04  -0.371011E-01   0.767996E+04   0.694022E+04   0.107374E+02
   0.186945E+00   0.844494E+04   0.454963E+04   0.224663E+01   0.286701E+01   0.514768E+01   0.775630E+04   0.783024E+04   0.775643E+04  -0.368719E-01   0.762989E+04   0.691466E+04   0.103212E+02
   0.188032E+00   0.838399E+04   0.456533E+04   0.211921E+01   0.281825E+01   0.518962E+01   0.770791E+04   0.778138E+04   0.770803E+04  -0.366417E-01   0.757991E+04   0.688704E+04   0.994081E+01
   0.189119E+00   0.832353E+04   0.457652E+04   0.221258E+01   0.277007E+01   0.507741E+01   0.765922E+04   0.773223E+04   0.765934E+04  -0.364102E-01   0.752993E+04   0.685715E+04   0.959704E+01
   0.190206E+00   0.826351E+04   0.458286E+04   0.247250E+01   0.272241E+01   0.482779E+01   0.761014E+04   0.768268E+04   0.761027E+04  -0.361769E-01   0.747985E+04   0.682483E+04   0.929040E+01
   0.191293E+00   0.820387E+04   0.458406E+04   0.279899E+01   0.267525E+01   0.451143E+01   0.756057E+04   0.763265E+04   0.756071E+04  -0.359412E-01   0.742960E+04   0.678994E+04   0.902091E+01
   0.192380E+00   0.814457E+04   0.457992E+04   0.307814E+01   0.262854E+01   0.422319E+01   0.751045E+04   0.758205E+04   0.751060E+04  -0.357029E-01   0.737911E+04   0.675241E+04   0.878821E+01
   0.193467E+00   0.808557E+04   0.457031E+04   0.321632E+01   0.258226E+01   0.404393E+01   0.745972E+04   0.753084E+04   0.745987E+04  -0.354618E-01   0.732833E+04   0.671219E+04   0.859160E+01
   0.194554E+00   0.802682E+04   0.455518E+04   0.316660E+01   0.253641E+01   0.400917E+01   0.740834E+04   0.747897E+04   0.740850E+04  -0.352175E-01   0.727720E+04   0.666926E+04   0.842999E+01
   0.195641E+00   0.796830E+04   0.453452E+04   0.294003E+01   0.249098E+01   0.409684E+01   0.735630E+04   0.742643E+04   0.735644E+04  -0.349701E-01   0.722572E+04   0.662366E+04   0.830198E+01
   0.196727E+00   0.790999E+04   0.450843E+04   0.259931E+01   0.244595E+01   0.423804E+01   0.730358E+04   0.737320E+04   0.730371E+04  -0.347194E-01   0.717385E+04   0.657545E+04   0.820590E+01
   0.197814E+00   0.785187E+04   0.447703E+04   0.223757E+01   0.240134E+01   0.434578E+01   0.725019E+04   0.731931E+04   0.725030E+04  -0.344656E-01   0.712160E+04   0.652474E+04   0.813981E+01
   0.198901E+00   0.779395E+04   0.444054E+04   0.194941E+01   0.235715E+01   0.434977E+01   0.719616E+04   0.726476E+04   0.719626E+04  -0.342087E-01   0.706898E+04   0.647166E+04   0.810154E+01
   0.199988E+00   0.773621E+04   0.439921E+04   0.180294E+01   0.231340E+01   0.422331E+01   0.714153E+04   0.720961E+04   0.714163E+04  -0.339490E-01   0.701601E+04   0.641638E+04   0.808874E+01
   0.201075E+00   0.767867E+04   0.435336E+04   0.182113E+01   0.227011E+01   0.399208E+01   0.708636E+04   0.715392E+04   0.708646E+04  -0.336867E-01   0.696274E+04   0.635909E+04   0.809889E+01
   0.202162E+00   0.762134E+04   0.430333E+04   0.197736E+01   0.222732E+01   0.372208E+01   0.703071E+04   0.709774E+04   0.703081E+04  -0.334221E-01   0.690920E+04   0.630001E+04   0.812937E+01
   0.203249E+00   0.756423E+04   0.424952E+04   0.220588E+01   0.218504E+01   0.349225E+01   0.697465E+04   0.704115E+04   0.697477E+04  -0.331557E-01   0.685545E+04   0.623936E+04   0.817746E+01
   0.204336E+00   0.750737E+04   0.419236E+04   0.242313E+01   0.214333E+01   0.336309E+01   0.691828E+04   0.698425E+04   0.691840E+04  -0.328877E-01   0.680155E+04   0.617740E+04   0.824040E+01
   0.205423E+00   0.745079E+04   0.413230E+04   0.255328E+01   0.210222E+01   0.335373E+01   0.686169E+04   0.692711E+04   0.686181E+04  -0.326186E-01   0.674757E+04   0.611438E+04   0.831541E+01
   0.206509E+00   0.739450E+04   0.406981E+04   0.255017E+01   0.206173E+01   0.343614E+01   0.680496E+04   0.686984E+04   0.680509E+04  -0.323489E-01   0.669357E+04   0.605058E+04   0.839970E+01
   0.207596E+00   0.733854E+04   0.400538E+04   0.240940E+01   0.202192E+01   0.354797E+01   0.674821E+04   0.681255E+04   0.674833E+04  -0.320791E-01   0.663962E+04   0.598626E+04   0.849056E+01
   0.208683E+00   0.728293E+04   0.393950E+04   0.216749E+01   0.198281E+01   0.361839E+01   0.669153E+04   0.675532E+04   0.669163E+04  -0.318096E-01   0.658581E+04   0.592170E+04   0.858534E+01
   0.209770E+00   0.722772E+04   0.387268E+04   0.188908E+01   0.194442E+01   0.359615E+01   0.663502E+04   0.669827E+04   0.663511E+04  -0.315410E-01   0.653221E+04   0.585716E+04   0.868147E+01
   0.210857E+00   0.717292E+04   0.380540E+04   0.164648E+01   0.190680E+01   0.346886E+01   0.657879E+04   0.664151E+04   0.657888E+04  -0.312737E-01   0.647889E+04   0.579291E+04   0.877653E+01
   0.211944E+00   0.711859E+04   0.373815E+04   0.149802E+01   0.186996E+01   0.326622E+01   0.652295E+04   0.658514E+04   0.652303E+04  -0.310082E-01   0.642593E+04   0.572921E+04   0.886822E+01
   0.213031E+00   0.706475E+04   0.367141E+04   0.147162E+01   0.183393E+01   0.304667E+01   0.646760E+04   0.652926E+04   0.646768E+04  -0.307451E-01   0.637341E+04   0.566631E+04   0.895442E+01
   0.214118E+00   0.701143E+04   0.360563E+04   0.155813E+01   0.179875E+01   0.287332E+01   0.641283E+04   0.647398E+04   0.641292E+04  -0.304848E-01   0.632140E+04   0.560445E+04   0.903318E+01
   0.215205E+00   0.695868E+04   0.354123E+04   0.171588E+01   0.176442E+01   0.278901E+01   0.635876E+04   0.641939E+04   0.635885E+04  -0.302277E-01   0.626999E+04   0.554385E+04   0.910275E+01
   0.216291E+00   0.690653E+04   0.347863E+04   0.188468E+01   0.173096E+01   0.280042E+01   0.630547E+04   0.636559E+04   0.630556E+04  -0.299744E-01   0.621925E+04   0.548473E+04   0.916158E+01
   0.217378E+00   0.685501E+04   0.341820E+04   0.200443E+01   0.169839E+01   0.287697E+01   0.625304E+04   0.631266E+04   0.625314E+04  -0.297251E-01   0.616925E+04   0.542726E+04   0.920832E+01
   0.218465E+00   0.680415E+04   0.336027E+04   0.203280E+01   0.166673E+01   0.296442E+01   0.620156E+04   0.626069E+04   0.620166E+04  -0.294804E-01   0.612004E+04   0.537163E+04   0.924186E+01
   0.219552E+00   0.675398E+04   0.330515E+04   0.195685E+01   0.163596E+01   0.300715E+01   0.615109E+04   0.620974E+04   0.615119E+04  -0.292405E-01   0.607169E+04   0.531797E+04   0.926130E+01
   0.220639E+00   0.670453E+04   0.325309E+04   0.179527E+01   0.160610E+01   0.297010E+01   0.610170E+04   0.615988E+04   0.610179E+04  -0.290056E-01   0.602424E+04   0.526642E+04   0.926593E+01
   0.221726E+00   0.665581E+04   0.320433E+04   0.159127E+01   0.157713E+01   0.285160E+01   0.605343E+04   0.611115E+04   0.605351E+04  -0.287762E-01   0.597775E+04   0.521706E+04   0.925530E+01
   0.222813E+00   0.660784E+04   0.315903E+04   0.139862E+01   0.154905E+01   0.268264E+01   0.600633E+04   0.606360E+04   0.600641E+04  -0.285523E-01   0.593223E+04   0.516998E+04   0.922915E+01
   0.223900E+00   0.656064E+04   0.311733E+04   0.126516E+01   0.152186E+01   0.251324E+01   0.596043E+04   0.601727E+04   0.596050E+04  -0.283341E-01   0.588772E+04   0.512521E+04   0.918741E+01
   0.224987E+00   0.651421E+04   0.307932E+04   0.121908E+01   0.149552E+01   0.239193E+01   0.591576E+04   0.597216E+04   0.591582E+04  -0.281217E-01   0.584424E+04   0.508280E+04   0.913023E+01
   0.226073E+00   0.646855E+04   0.304504E+04   0.126149E+01   0.147003E+01   0.234674E+01   0.587231E+04   0.592830E+04   0.587238E+04  -0.279151E-01   0.580179E+04   0.504273E+04   0.905794E+01
   0.227160E+00   0.642368E+04   0.301452E+04   0.136751E+01   0.144536E+01   0.237500E+01   0.583010E+04   0.588569E+04   0.583017E+04  -0.277145E-01   0.576038E+04   0.500499E+04   0.897103E+01
   0.228247E+00   0.637957E+04   0.298771E+04   0.149489E+01   0.142150E+01   0.244573E+01   0.578912E+04   0.584432E+04   0.578920E+04  -0.275196E-01   0.572001E+04   0.496953E+04   0.887016E+01
   0.229334E+00   0.633625E+04   0.296455E+04   0.159734E+01   0.139842E+01   0.251307E+01   0.574936E+04   0.580417E+04   0.574943E+04  -0.273306E-01   0.568066E+04   0.493631E+04   0.875613E+01
   0.230421E+00   0.629368E+04   0.294492E+04   0.163840E+01   0.137608E+01   0.253500E+01   0.571078E+04   0.576523E+04   0.571086E+04  -0.271472E-01   0.564232E+04   0.490523E+04   0.862987E+01
   0.231508E+00   0.625187E+04   0.292871E+04   0.160171E+01   0.135447E+01   0.248981E+01   0.567337E+04   0.572746E+04   0.567344E+04  -0.269693E-01   0.560498E+04   0.487621E+04   0.849242E+01
   0.232595E+00   0.621081E+04   0.291572E+04   0.149477E+01   0.133354E+01   0.238371E+01   0.563708E+04   0.569082E+04   0.563715E+04  -0.267968E-01   0.556861E+04   0.484913E+04   0.834491E+01
   0.233682E+00   0.617046E+04   0.290578E+04   0.134555E+01   0.131327E+01   0.224719E+01   0.560186E+04   0.565528E+04   0.560193E+04  -0.266294E-01   0.553316E+04   0.482387E+04   0.818856E+01
   0.234768E+00   0.613082E+04   0.289865E+04   0.119316E+01   0.129361E+01   0.212188E+01   0.556768E+04   0.562077E+04   0.556774E+04  -0.264669E-01   0.549862E+04   0.480029E+04   0.802462E+01
   0.235855E+00   0.609186E+04   0.289410E+04   0.107565E+01   0.127454E+01   0.204349E+01   0.553446E+04   0.558724E+04   0.553452E+04  -0.263090E-01   0.546494E+04   0.477825E+04   0.785443E+01
   0.236942E+00   0.605356E+04   0.289185E+04   0.101882E+01   0.125601E+01   0.202794E+01   0.550216E+04   0.555462E+04   0.550221E+04  -0.261554E-01   0.543206E+04   0.475759E+04   0.767932E+01
   0.238029E+00   0.601588E+04   0.289164E+04   0.102917E+01   0.123800E+01   0.206581E+01   0.547070E+04   0.552286E+04   0.547075E+04  -0.260058E-01   0.539994E+04   0.473814E+04   0.750063E+01
   0.239116E+00   0.597881E+04   0.289317E+04   0.109290E+01   0.122046E+01   0.212716E+01   0.544001E+04   0.549188E+04   0.544006E+04  -0.258599E-01   0.536852E+04   0.471973E+04   0.731971E+01
   0.240203E+00   0.594230E+04   0.289615E+04   0.118102E+01   0.120336E+01   0.217429E+01   0.541001E+04   0.546160E+04   0.541008E+04  -0.257173E-01   0.533774E+04   0.470220E+04   0.713788E+01
   0.241290E+00   0.590632E+04   0.290028E+04   0.125875E+01   0.118668E+01   0.217708E+01   0.538065E+04   0.543195E+04   0.538071E+04  -0.255777E-01   0.530755E+04   0.468537E+04   0.695642E+01
   0.242377E+00   0.587085E+04   0.290526E+04   0.129617E+01   0.117038E+01   0.212467E+01   0.535183E+04   0.540286E+04   0.535190E+04  -0.254407E-01   0.527789E+04   0.466906E+04   0.677658E+01
   0.243464E+00   0.583584E+04   0.291079E+04   0.127698E+01   0.115442E+01   0.202901E+01   0.532349E+04   0.537425E+04   0.532355E+04  -0.253060E-01   0.524870E+04   0.465311E+04   0.659952E+01
   0.244550E+00   0.580127E+04   0.291658E+04   0.120284E+01   0.113879E+01   0.191913E+01   0.529555E+04   0.534605E+04   0.529561E+04  -0.251732E-01   0.521991E+04   0.463737E+04   0.642635E+01
   0.245637E+00   0.576710E+04   0.292235E+04   0.109224E+01   0.112344E+01   0.182882E+01   0.526795E+04   0.531818E+04   0.526801E+04  -0.250419E-01   0.519148E+04   0.462167E+04   0.625810E+01
   0.246724E+00   0.573331E+04   0.292784E+04   0.974426E+00   0.110836E+01   0.178291E+01   0.524062E+04   0.529059E+04   0.524067E+04  -0.249120E-01   0.516336E+04   0.460587E+04   0.609569E+01
   0.247811E+00   0.569986E+04   0.293279E+04   0.880572E+00   0.109351E+01   0.178762E+01   0.521348E+04   0.526320E+04   0.521353E+04  -0.247830E-01   0.513548E+04   0.458985E+04   0.593997E+01
   0.248898E+00   0.566672E+04   0.293697E+04   0.834740E+00   0.107889E+01   0.182873E+01   0.518649E+04   0.523595E+04   0.518654E+04  -0.246547E-01   0.510781E+04   0.457346E+04   0.579167E+01
   0.249985E+00   0.563387E+04   0.294015E+04   0.847464E+00   0.106445E+01   0.187805E+01   0.515959E+04   0.520879E+04   0.515964E+04  -0.245268E-01   0.508029E+04   0.455661E+04   0.565142E+01
   0.251072E+00   0.560129E+04   0.294215E+04   0.913629E+00   0.105020E+01   0.190525E+01   0.513272E+04   0.518166E+04   0.513277E+04  -0.243990E-01   0.505289E+04   0.453919E+04   0.551974E+01
   0.252159E+00   0.556894E+04   0.294279E+04   0.101507E+01   0.103610E+01   0.189009E+01   0.510583E+04   0.515452E+04   0.510589E+04  -0.242712E-01   0.502557E+04   0.452111E+04   0.539707E+01
   0.253246E+00   0.553681E+04   0.294192E+04   0.112690E+01   0.102215E+01   0.183024E+01   0.507889E+04   0.512732E+04   0.507895E+04  -0.241432E-01   0.499828E+04   0.450229E+04   0.528369E+01
   0.254332E+00   0.550487E+04   0.293940E+04   0.122536E+01   0.100834E+01   0.174158E+01   0.505185E+04   0.510002E+04   0.505191E+04  -0.240146E-01   0.497100E+04   0.448267E+04   0.517980E+01
   0.255419E+00   0.547310E+04   0.293514E+04   0.129501E+01   0.994655E+00   0.165124E+01   0.502468E+04   0.507260E+04   0.502474E+04  -0.238855E-01   0.494369E+04   0.446221E+04   0.508551E+01
   0.256506E+00   0.544149E+04   0.292906E+04   0.133276E+01   0.981090E+00   0.158625E+01   0.499736E+04   0.504502E+04   0.499742E+04  -0.237556E-01   0.491634E+04   0.444086E+04   0.500080E+01
   0.257593E+00   0.541002E+04   0.292110E+04   0.134808E+01   0.967638E+00   0.156269E+01   0.496986E+04   0.501725E+04   0.496992E+04  -0.236249E-01   0.488892E+04   0.441860E+04   0.492556E+01
   0.258680E+00   0.537868E+04   0.291123E+04   0.135910E+01   0.954296E+00   0.157954E+01   0.494217E+04   0.498930E+04   0.494224E+04  -0.234933E-01   0.486141E+04   0.439544E+04   0.485959E+01
   0.259767E+00   0.534746E+04   0.289945E+04   0.138619E+01   0.941060E+00   0.161963E+01   0.491429E+04   0.496115E+04   0.491435E+04  -0.233608E-01   0.483381E+04   0.437136E+04   0.480262E+01
   0.260854E+00   0.531635E+04   0.288578E+04   0.144495E+01   0.927930E+00   0.165697E+01   0.488620E+04   0.493279E+04   0.488626E+04  -0.232273E-01   0.480611E+04   0.434640E+04   0.475426E+01
   0.261941E+00   0.528534E+04   0.287026E+04   0.154070E+01   0.914906E+00   0.166755E+01   0.485791E+04   0.490423E+04   0.485798E+04  -0.230928E-01   0.477831E+04   0.432059E+04   0.471409E+01
   0.263028E+00   0.525445E+04   0.285295E+04   0.166605E+01   0.901989E+00   0.163888E+01   0.482943E+04   0.487548E+04   0.482950E+04  -0.229574E-01   0.475041E+04   0.429396E+04   0.468161E+01
   0.264114E+00   0.522366E+04   0.283394E+04   0.180227E+01   0.889184E+00   0.157470E+01   0.480077E+04   0.484655E+04   0.480085E+04  -0.228212E-01   0.472243E+04   0.426658E+04   0.465625E+01
   0.265201E+00   0.519299E+04   0.281332E+04   0.192376E+01   0.876495E+00   0.149303E+01   0.477196E+04   0.481746E+04   0.477204E+04  -0.226843E-01   0.469438E+04   0.423850E+04   0.463742E+01
   0.266288E+00   0.516243E+04   0.279121E+04   0.200441E+01   0.863927E+00   0.141851E+01   0.474301E+04   0.478824E+04   0.474309E+04  -0.225466E-01   0.466627E+04   0.420980E+04   0.462447E+01
   0.267375E+00   0.513199E+04   0.276774E+04   0.202383E+01   0.851487E+00   0.137231E+01   0.471394E+04   0.475890E+04   0.471403E+04  -0.224085E-01   0.463811E+04   0.418055E+04   0.461672E+01
   0.268462E+00   0.510167E+04   0.274305E+04   0.197181E+01   0.839182E+00   0.136376E+01   0.468479E+04   0.472947E+04   0.468488E+04  -0.222699E-01   0.460994E+04   0.415083E+04   0.461349E+01
   0.269549E+00   0.507149E+04   0.271729E+04   0.184977E+01   0.827017E+00   0.138689E+01   0.465559E+04   0.469999E+04   0.465567E+04  -0.221311E-01   0.458176E+04   0.412074E+04   0.461407E+01
