# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_ncdm[0]        12:(.)p_ncdm[0]          13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       8.419929131143e+13       1.000410844535e-25       5.165929906070e-09       1.630112187816e+22       1.414696923047e+04       1.680176758038e-10       1.191164783410e+18       2.982155701392e-09       1.382970182115e+44       1.486614336480e+33       3.182279808132e+43       1.060759936044e+43       3.501956553842e-08       9.560675819248e+43       2.657265744868e+44       2.657265744868e+44       8.857552482842e+43      -6.859347166284e+52       2.923328407939e-03       1.488131374307e+00 
       8.329908164066e+13       1.022150478780e-25       5.220499588177e-09       1.595442104196e+22       1.414696923047e+04       1.698334357574e-10       1.178429544897e+18       3.014383732597e-09       1.324768294116e+44       1.439440270216e+33       3.048354510705e+43       1.016118170235e+43       3.501956553842e-08       9.158317626413e+43       2.545435507842e+44       2.545435507842e+44       8.484785026093e+43      -6.500423778538e+52       2.970089660799e-03       1.464702153151e+00 
       8.240849648618e+13       1.044362530383e-25       5.276888259687e-09       1.561509402155e+22       1.414696923047e+04       1.716688185525e-10       1.165830464119e+18       3.046960050756e-09       1.269015815230e+44       1.393763157448e+33       2.920065419511e+43       9.733551398371e+42       3.501956553842e-08       8.772892558222e+43       2.438311613018e+44       2.438311613018e+44       8.127705376679e+43      -6.160281478139e+52       3.016850913659e-03       1.441999238854e+00 
       8.152743294829e+13       1.067057265417e-25       5.335095920600e-09       1.528298398672e+22       1.414696923047e+04       1.735240362522e-10       1.153366085359e+18       3.079888419795e-09       1.215609662805e+44       1.349535496021e+33       2.797175336491e+43       9.323917788304e+42       3.501956553842e-08       8.403687989172e+43       2.335695995384e+44       2.335695995384e+44       7.785653317903e+43      -5.837937522658e+52       3.063612166518e-03       1.419989373599e+00 
       8.065578922741e+13       1.090245173076e-25       5.391484592110e-09       1.495793744284e+22       1.414696923047e+04       1.753993032116e-10       1.141034968459e+18       3.113172644338e-09       1.164451092389e+44       1.306711291147e+33       2.679457045994e+43       8.931523486648e+42       3.501956553842e-08       8.050021284391e+43       2.237398925440e+44       2.237398925440e+44       7.457996418091e+43      -5.532460592815e+52       3.110373419377e-03       1.398641299536e+00 
       7.979346461238e+13       1.113936970437e-25       5.449692253023e-09       1.463980415987e+22       1.414696923047e+04       1.772948361021e-10       1.128835688664e+18       3.146816570104e-09       1.115445515164e+44       1.265246007567e+33       2.566692894674e+43       8.555642982246e+42       3.501956553842e-08       7.711238537489e+43       2.143238658393e+44       2.143238658393e+44       7.144128861269e+43      -5.242968101707e+52       3.157134672237e-03       1.377925610712e+00 
       7.894035946874e+13       1.138143607391e-25       5.509718903340e-09       1.432843710293e+22       1.414696923047e+04       1.792108539368e-10       1.116766836446e+18       3.180824084370e-09       1.068502323054e+44       1.225096523241e+33       2.458674389059e+43       8.195581296863e+42       3.501956553842e-08       7.386713361536e+43       2.053041098126e+44       2.053041098126e+44       6.843470327045e+43      -4.968623644824e+52       3.203895925098e-03       1.357814617906e+00 
       7.809637522728e+13       1.162876271635e-25       5.569745553657e-09       1.402369236437e+22       1.414696923047e+04       1.811475780956e-10       1.104827017352e+18       3.215199116413e-09       1.023534721195e+44       1.186221084502e+33       2.355201810064e+43       7.850672700212e+42       3.501956553842e-08       7.075845730907e+43       1.966639475304e+44       1.966639475304e+44       6.555464917639e+43      -4.708634583504e+52       3.250657177958e-03       1.338282225159e+00 
       7.726141437266e+13       1.188146394223e-25       5.629772203974e-09       1.372542909723e+22       1.414696923047e+04       1.831052323510e-10       1.093014851833e+18       3.249945637985e-09       9.804595674597e+43       1.148579262631e+33       2.256083843722e+43       7.520279479072e+42       3.501956553842e-08       6.778060871876e+43       1.883874039031e+44       1.883874039031e+44       6.279580130065e+43      -4.462249754831e+52       3.297418430819e-03       1.319303816794e+00 
       7.643538043208e+13       1.213965654299e-25       5.689798854291e-09       1.343350945018e+22       1.414696923047e+04       1.850840428935e-10       1.081328975092e+18       3.285067663745e-09       9.391972187335e+43       1.112131911819e+33       2.161137227456e+43       7.203790758188e+42       3.501956553842e-08       6.492808199900e+43       1.804591761480e+44       1.804591761480e+44       6.015305871564e+43      -4.228757301374e+52       3.344179683680e-03       1.300856153928e+00 
       7.561817796419e+13       1.240345985110e-25       5.751644494012e-09       1.314779850376e+22       1.414696923047e+04       1.870842383582e-10       1.069768036924e+18       3.320569251756e-09       8.996713836576e+43       1.076841128449e+33       2.070186411243e+43       6.900621370811e+42       3.501956553842e-08       6.219560301621e+43       1.728646054955e+44       1.728646054955e+44       5.762153516480e+43      -4.007482614473e+52       3.390940936541e-03       1.282917279535e+00 
       7.480971254804e+13       1.267299579417e-25       5.813490133733e-09       1.286816420806e+22       1.414696923047e+04       1.891060498513e-10       1.058330701557e+18       3.356454503944e-09       8.618089815724e+43       1.042670211687e+33       1.983063233028e+43       6.610210776759e+42       3.501956553842e-08       5.957811959714e+43       1.655896500857e+44       1.655896500857e+44       5.519655002822e+43      -3.797786385160e+52       3.437702189402e-03       1.265466431280e+00 
       7.400989077217e+13       1.294838894416e-25       5.877154762857e-09       1.259447732169e+22       1.414696923047e+04       1.911497109760e-10       1.047015647504e+18       3.392727566544e-09       8.255400073962e+43       1.009583625307e+33       1.899606607805e+43       6.332022026018e+42       3.501956553842e-08       5.707079218778e+43       1.586208590065e+44       1.586208590065e+44       5.287361966848e+43      -3.599062757058e+52       3.484463442263e-03       1.248483961323e+00 
       7.321862022383e+13       1.322976658409e-25       5.939000402577e-09       1.232661135200e+22       1.414696923047e+04       1.932154578606e-10       1.035821567404e+18       3.429392630616e-09       7.907974021903e+43       9.775469607398e+32       1.819662229786e+43       6.065540765953e+42       3.501956553842e-08       5.466898490527e+43       1.519453474231e+44       1.519453474231e+44       5.064844914072e+43      -3.410737575936e+52       3.531224695125e-03       1.231951262562e+00 
       7.243580947828e+13       1.351725876152e-25       6.004484021105e-09       1.206444249667e+22       1.414696923047e+04       1.953035291849e-10       1.024747167873e+18       3.466453932506e-09       7.575169291715e+43       9.465269012863e+32       1.743082287092e+43       5.810274290308e+42       3.501956553842e-08       5.236825696652e+43       1.455507727555e+44       1.455507727555e+44       4.851692425153e+43      -3.232266730855e+52       3.577985947986e-03       1.215850700609e+00 
       7.166136808825e+13       1.381099834534e-25       6.068148650229e-09       1.180784958649e+22       1.414696923047e+04       1.974141662080e-10       1.013791169358e+18       3.503915754322e-09       7.256370549422e+43       9.164911874726e+32       1.669725188467e+43       5.565750628223e+42       3.501956553842e-08       5.016435447747e+43       1.394253118573e+44       1.394253118573e+44       4.647510395212e+43      -3.063134582123e+52       3.624747200848e-03       1.200165551041e+00 
       7.089520657347e+13       1.411112110229e-25       6.135451258160e-09       1.155671402932e+22       1.414696923047e+04       1.995476127967e-10       1.002952305983e+18       3.541782424490e-09       6.950988357200e+43       8.874085834999e+32       1.599455301477e+43       5.331517671591e+42       3.501956553842e-08       4.805320256793e+43       1.335576391556e+44       1.335576391556e+44       4.451921305157e+43      -2.902852471496e+52       3.671508453710e-03       1.184879941478e+00 
       7.013723641037e+13       1.441776573347e-25       6.200934876688e-09       1.131091975531e+22       1.414696923047e+04       2.017041154530e-10       9.922293254076e+17       3.580058318150e-09       6.658458083535e+43       8.592488447607e+32       1.532142701741e+43       5.107142339138e+42       3.501956553842e-08       4.603089785739e+43       1.279369057110e+44       1.279369057110e+44       4.264563523672e+43      -2.750957310347e+52       3.718269706572e-03       1.169978797967e+00 
       6.938737002177e+13       1.473107397431e-25       6.268237484619e-09       1.107035316322e+22       1.414696923047e+04       2.038839233427e-10       9.816209886811e+17       3.618747857804e-09       6.378238859265e+43       8.319826863865e+32       1.467662932707e+43       4.892209775690e+42       3.501956553842e-08       4.409370123796e+43       1.225527191585e+44       1.225527191585e+44       4.085090638589e+43      -2.607010241707e+52       3.765030959435e-03       1.155447795450e+00 
       6.864552076686e+13       1.505119061801e-25       6.335540092550e-09       1.083490306798e+22       1.414696923047e+04       2.060872883245e-10       9.711260700983e+17       3.657855513658e-09       6.109812577545e+43       8.055817527920e+32       1.405896775538e+43       4.686322585125e+42       3.501956553842e-08       4.223803096099e+43       1.173951244926e+44       1.173951244926e+44       3.913170816394e+43      -2.470595372309e+52       3.811792212299e-03       1.141273311773e+00 
       6.791160293113e+13       1.537826362812e-25       6.404661689885e-09       1.060446064924e+22       1.414696923047e+04       2.083144649791e-10       9.607433570585e+17       3.697385804326e-09       5.852682935902e+43       7.800185881873e+32       1.346730028687e+43       4.489100095623e+42       3.501956553842e-08       4.046045601464e+43       1.124545856613e+44       1.124545856613e+44       3.748486188685e+43      -2.341318570993e+52       3.858553465163e-03       1.127442385149e+00 
       6.718553171646e+13       1.571244416044e-25       6.473783287220e-09       1.037891940110e+22       1.414696923047e+04       2.105657106380e-10       9.504716499255e+17       3.737343297161e-09       5.606374518605e+43       7.552666080245e+32       1.290053296746e+43       4.300177655821e+42       3.501956553842e-08       3.875768978021e+43       1.077219679345e+44       1.077219679345e+44       3.590732264457e+43      -2.218806329970e+52       3.905314718029e-03       1.113942674569e+00 
       6.646722323137e+13       1.605388667566e-25       6.542904884554e-09       1.015817508288e+22       1.414696923047e+04       2.128412854141e-10       9.403097618889e+17       3.777732608954e-09       5.370431917652e+43       7.313000713516e+32       1.235761788180e+43       4.119205960599e+42       3.501956553842e-08       3.712658395534e+43       1.031885210144e+44       1.031885210144e+44       3.439617367122e+43      -2.102704685689e+52       3.952075970895e-03       1.100762423127e+00 
       6.575659448129e+13       1.640274897600e-25       6.613845471293e-09       9.942125670951e+21       1.414696923047e+04       2.151414522310e-10       9.302565188272e+17       3.818558406333e-09       5.144418890750e+43       7.080940540422e+32       1.183755121573e+43       3.945850405243e+42       3.501956553842e-08       3.556412273305e+43       9.884586285699e+43       9.884586285699e+43       3.294862095209e+43      -1.992678196152e+52       3.998837223761e-03       1.087890423825e+00 
       6.505356335897e+13       1.675919230060e-25       6.684786058031e-09       9.730671311583e+21       1.414696923047e+04       2.174664768539e-10       9.203107591717e+17       3.859825406387e-09       4.927917554735e+43       6.856244228764e+32       1.133937140033e+43       3.779790466776e+42       3.501956553842e-08       3.406741722570e+43       9.468596417406e+43       9.468596417406e+43       3.156198805779e+43      -1.888408971762e+52       4.045598476628e-03       1.075315987822e+00 
       6.435804863501e+13       1.712338139231e-25       6.757545634173e-09       9.523714274777e+21       1.414696923047e+04       2.198166279201e-10       9.104713337725e+17       3.901538377182e-09       4.720527612930e+43       6.638678104429e+32       1.086215733400e+43       3.620719111333e+42       3.501956553842e-08       3.263370012362e+43       9.070113358759e+43       9.070113358759e+43       3.023371119564e+43      -1.789595756866e+52       4.092359729495e-03       1.063028914819e+00 
       6.366996994847e+13       1.749548456699e-25       6.830305210315e-09       9.321158909110e+21       1.414696923047e+04       2.221921769701e-10       9.007371057658e+17       3.943702138287e-09       4.521865615026e+43       6.428015908379e+32       1.040502667945e+43       3.468342226483e+42       3.501956553842e-08       3.126032057854e+43       8.688400340889e+43       8.688400340889e+43       2.896133446942e+43      -1.695953059364e+52       4.139120982364e-03       1.051019465458e+00 
       6.298924779757e+13       1.787567381155e-25       6.904883775860e-09       9.122911597526e+21       1.414696923047e+04       2.245933984786e-10       8.911069504426e+17       3.986321561403e-09       4.331564248103e+43       6.224038561352e+32       9.967134232272e+42       3.322378077424e+42       3.501956553842e-08       2.994473930236e+43       8.322751601628e+43       8.322751601628e+43       2.774250533855e+43      -1.607210325870e+52       4.185882235233e-03       1.039278335594e+00 
       6.231580353053e+13       1.826412483063e-25       6.979462341405e-09       8.928880714064e+21       1.414696923047e+04       2.270205698870e-10       8.815797551184e+17       4.029401570809e-09       4.149271657499e+43       6.026533936032e+32       9.547670358246e+42       3.182556786082e+42       3.501956553842e-08       2.868452387215e+43       7.972491080598e+43       7.972491080598e+43       2.657497026846e+43      -1.523111160017e+52       4.232643488105e-03       1.027796632223e+00 
       6.164955933647e+13       1.866101717194e-25       7.054040906951e-09       8.738976581512e+21       1.414696923047e+04       2.294739716347e-10       8.721544190050e+17       4.072947144090e-09       3.974650796248e+43       5.835296636442e+32       9.145859496361e+42       3.048619832120e+42       3.501956553842e-08       2.747734423279e+43       7.636971169221e+43       7.636971169221e+43       2.545657056388e+43      -1.443412581680e+52       4.279404740976e-03       1.016565851062e+00 
       6.099043823641e+13       1.906653425602e-25       7.130438461900e-09       8.553111429960e+21       1.414696923047e+04       2.319538871918e-10       8.628298530833e+17       4.116963312521e-09       3.807378801907e+43       5.650127784345e+32       8.760958724861e+42       2.920319574954e+42       3.501956553842e-08       2.632096838881e+43       7.315571513331e+43       7.315571513331e+43       2.438523837758e+43      -1.367884324957e+52       4.326165993848e-03       1.005577855492e+00 
       6.033836407438e+13       1.948086352105e-25       7.208655006252e-09       8.371199356236e+21       1.414696923047e+04       2.344606030921e-10       8.536049799771e+17       4.161455161861e-09       3.647146399602e+43       5.470834812417e+32       8.392256387633e+42       2.797418795878e+42       3.501956553842e-08       2.521325827764e+43       7.007697866184e+43       7.007697866184e+43       2.335899288710e+43      -1.296308172875e+52       4.372927246720e-03       9.948248569507e-01 
       5.969326150864e+13       1.990419644722e-25       7.285052561201e-09       8.193156284200e+21       1.414696923047e+04       2.369944089656e-10       8.444787338290e+17       4.206427832723e-09       3.493657330200e+43       5.297231263987e+32       8.039070778395e+42       2.679690259465e+42       3.501956553842e-08       2.415216581641e+43       6.712780989733e+43       6.712780989733e+43       2.237593663227e+43      -1.228477326922e+52       4.419688499592e-03       9.842993964687e-01 
       5.905505600295e+13       2.033672870070e-25       7.365088094957e-09       8.018899925890e+21       1.414696923047e+04       2.395555975726e-10       8.354500601773e+17       4.251886521360e-09       3.346627802545e+43       5.129136599130e+32       7.700748880275e+42       2.566916293425e+42       3.501956553842e-08       2.313572911521e+43       6.430275602145e+43       6.430275602145e+43       2.143425200698e+43      -1.164195809562e+52       4.466449752464e-03       9.739943274628e-01 
       5.842367381797e+13       2.077866018431e-25       7.443304639310e-09       7.848349743486e+21       1.414696923047e+04       2.421444648371e-10       8.265179158337e+17       4.297836480129e-09       3.205785968747e+43       4.966376006913e+32       7.376665158420e+42       2.458888386140e+42       3.501956553842e-08       2.216206884969e+43       6.159659369608e+43       6.159659369608e+43       2.053219789853e+43      -1.103277898012e+52       4.513211005336e-03       9.639027995188e-01 
       5.779904200274e+13       2.123019514938e-25       7.525159162469e-09       7.681426912088e+21       1.414696923047e+04       2.447613098812e-10       8.176812687633e+17       4.344283018162e-09       3.070871421555e+43       4.808780223600e+32       7.066220403425e+42       2.355406801142e+42       3.501956553842e-08       2.122938478630e+43       5.900431940576e+43       5.900431940576e+43       1.966810646842e+43      -1.045547587652e+52       4.559972258209e-03       9.540182432227e-01 
       5.718108838624e+13       2.169154229198e-25       7.605194696225e-09       7.518054283288e+21       1.414696923047e+04       2.474064350596e-10       8.089390979648e+17       4.391231501992e-09       2.941634712878e+43       4.656185356627e+32       6.768840623433e+42       2.256280207811e+42       3.501956553842e-08       2.033595245378e+43       5.652114020646e+43       5.652114020646e+43       1.884038006866e+43      -9.908380835092e+51       4.606733511083e-03       9.443343559006e-01 
       5.656974156908e+13       2.216291482783e-25       7.688868208788e-09       7.358156349507e+21       1.414696923047e+04       2.500801459945e-10       8.002903933533e+17       4.438687356091e-09       2.817836892574e+43       4.508432714155e+32       6.483975982865e+42       2.161325327622e+42       3.501956553842e-08       1.948011995474e+43       5.414246486380e+43       5.414246486380e+43       1.804748828778e+43      -9.389913183552e+51       4.653494763957e-03       9.348450881990e-01 
       5.596493091520e+13       2.264453062922e-25       7.770722731948e-09       7.201659209106e+21       1.414696923047e+04       2.527827516110e-10       7.917341556426e+17       4.486656063633e-09       2.699249066647e+43       4.365368640048e+32       6.211099785807e+42       2.070366595269e+42       3.501956553842e-08       1.866030491139e+43       5.186389536410e+43       5.186389536410e+43       1.728796512122e+43      -8.898574960136e+51       4.700256016832e-03       9.255446315143e-01 
       5.536658654378e+13       2.313661227325e-25       7.854396244511e-09       7.048490532220e+21       1.414696923047e+04       2.555145641728e-10       7.832693962309e+17       4.535143166951e-09       2.585651974035e+43       4.226844354066e+32       5.949707502188e+42       1.983235834063e+42       3.501956553842e-08       1.787499153984e+43       4.968121878280e+43       4.968121878280e+43       1.656040626079e+43      -8.432946585689e+51       4.747017269708e-03       9.164274060954e-01 
       5.477463932109e+13       2.363938720859e-25       7.939888746478e-09       6.898579527337e+21       1.414696923047e+04       2.582758993179e-10       7.748951370854e+17       4.584154268386e-09       2.476835581215e+43       4.092715797147e+32       5.699315834931e+42       1.899771944977e+42       3.501956553842e-08       1.712272784751e+43       4.759039949500e+43       4.759039949500e+43       1.586346649820e+43      -7.991682762203e+51       4.793778522585e-03       9.074880499280e-01 
       5.418902085255e+13       2.415308778821e-25       8.025381248444e-09       6.751856908575e+21       1.414696923047e+04       2.610670760958e-10       7.666104106301e+17       4.633695030700e-09       2.372598693860e+43       3.962843481594e+32       5.459461826376e+42       1.819820608792e+42       3.501956553842e-08       1.640212294851e+43       4.558757171388e+43       4.558757171388e+43       1.519585723783e+43      -7.573508585964e+51       4.840539775462e-03       8.987214081674e-01 
       5.360966347481e+13       2.467795145478e-25       8.112692739815e-09       6.608254863660e+21       1.414696923047e+04       2.638884170037e-10       7.584142596339e+17       4.683771177981e-09       2.272748584847e+43       3.837092346006e+32       5.229702002296e+42       1.743234000765e+42       3.501956553842e-08       1.571184449194e+43       4.366903234309e+43       4.366903234309e+43       1.455634411424e+43      -7.177215864092e+51       4.887301028341e-03       8.901225232795e-01 
       5.303650024796e+13       2.521422077355e-25       8.200004231185e-09       6.467707022586e+21       1.414696923047e+04       2.667402480240e-10       7.503057370995e+17       4.734388496060e-09       2.177100637917e+43       3.715331614827e+32       5.009611551945e+42       1.669870517315e+42       3.501956553842e-08       1.505061619852e+43       4.183123413001e+43       4.183123413001e+43       1.394374470988e+43      -6.801659623815e+51       4.934062281222e-03       8.816866256414e-01 
       5.246946494773e+13       2.576214360483e-25       8.289134711958e-09       6.330148426939e+21       1.414696923047e+04       2.696228986623e-10       7.422839061547e+17       4.785552833371e-09       2.085478006332e+43       3.597434662343e+32       4.798783542612e+42       1.599594514204e+42       3.501956553842e-08       1.441721550079e+43       4.007077910708e+43       4.007077910708e+43       1.335692636891e+43      -6.445754804407e+51       4.980823534104e-03       8.734091247590e-01 
       5.190849205793e+13       2.632197318824e-25       8.378265192732e-09       6.195515499875e+21       1.414696923047e+04       2.725367019847e-10       7.343478399435e+17       4.837270101529e-09       1.997711285894e+43       3.483278880996e+32       4.596828167227e+42       1.532276055742e+42       3.501956553842e-08       1.381047128267e+43       3.838441230919e+43       3.838441230919e+43       1.279480410295e+43      -6.108473122217e+51       5.027584786986e-03       8.652856009181e-01 
       5.135351676279e+13       2.689396825834e-25       8.469214662910e-09       6.063746016734e+21       1.414696923047e+04       2.754819946570e-10       7.264966215195e+17       4.889546276012e-09       1.913638201732e+43       3.372745553882e+32       4.403372023633e+42       1.467790674544e+42       3.501956553842e-08       1.322926171417e+43       3.676901575546e+43       3.676901575546e+43       1.225633858504e+43      -5.788840099740e+51       5.074346039868e-03       8.573117973136e-01 
       5.080447493954e+13       2.747839319307e-25       8.560164133087e-09       5.934779076285e+21       1.414696923047e+04       2.784591169833e-10       7.187293437397e+17       4.942387396936e-09       1.833103308263e+43       3.265719731282e+32       4.218057424194e+42       1.406019141398e+42       3.501956553842e-08       1.267251217716e+43       3.522160268431e+43       3.522160268431e+43       1.174053422800e+43      -5.485932250152e+51       5.121107292749e-03       8.494836126297e-01 
       5.026130315096e+13       2.807551808413e-25       8.652932592668e-09       5.808555072576e+21       1.414696923047e+04       2.814684129454e-10       7.110451091597e+17       4.995799569601e-09       1.755957701787e+43       3.162090111129e+32       4.040541734449e+42       1.346847244816e+42       3.501956553842e-08       1.213919327851e+43       3.373931203115e+43       3.373931203115e+43       1.124643734361e+43      -5.198874409160e+51       5.167868545631e-03       8.417970939754e-01 
       4.972393863805e+13       2.868561893227e-25       8.745701052248e-09       5.685015667385e+21       1.414696923047e+04       2.845102302423e-10       7.034430299302e+17       5.049788965402e-09       1.682058745171e+43       3.061748923254e+32       3.870496739609e+42       1.290165579870e+42       3.501956553842e-08       1.162831894678e+43       3.231940313841e+43       3.231940313841e+43       1.077313437937e+43      -4.926837206469e+51       5.214629798512e-03       8.342484302685e-01 
       4.919231931283e+13       2.930897768979e-25       8.840288501233e-09       5.564103763258e+21       1.414696923047e+04       2.875849203307e-10       6.959222276940e+17       5.104361822295e-09       1.611269804123e+43       2.964591817309e+32       3.707608037705e+42       1.235869345902e+42       3.501956553842e-08       1.113894460907e+43       3.095925068830e+43       3.095925068830e+43       1.031975022933e+43      -4.669034669559e+51       5.261391051395e-03       8.268339458886e-01 
       4.866638375110e+13       2.994588248679e-25       8.936694939621e-09       5.445763477120e+21       1.414696923047e+04       2.906928384656e-10       6.884818334849e+17       5.159524445795e-09       1.543459994564e+43       2.870517754250e+32       3.551574458280e+42       1.183858152760e+42       3.501956553842e-08       1.067016544452e+43       2.965633984873e+43       2.965633984873e+43       9.885446616148e+42      -4.424721952842e+51       5.308152304278e-03       8.195500947597e-01 
       4.814607118538e+13       3.059662766558e-25       9.033101378009e-09       5.329940114447e+21       1.414696923047e+04       2.938343437411e-10       6.811209876274e+17       5.215283209420e-09       1.478503940634e+43       2.779428901258e+32       3.402107505549e+42       1.134035835183e+42       3.501956553842e-08       1.022111471143e+43       2.840826162359e+43       2.840826162359e+43       9.469420541104e+42      -4.193193185651e+51       5.354913557161e-03       8.123934546451e-01 
       4.763132149787e+13       3.126151400110e-25       9.131326805800e-09       5.216580143987e+21       1.414696923047e+04       2.970097991318e-10       6.738388396368e+17       5.271644555670e-09       1.416281542876e+43       2.691230530002e+32       3.258930824983e+42       1.086310274994e+42       3.501956553842e-08       9.790962144622e+42       2.721270839864e+43       2.721270839864e+43       9.070902799456e+42      -3.973779432829e+51       5.401674810046e-03       8.053607218278e-01 
       4.712207521353e+13       3.194084878623e-25       9.229552233592e-09       5.105631173017e+21       1.414696923047e+04       3.002195715354e-10       6.666345481216e+17       5.328614996618e-09       1.356677756187e+43       2.605830918120e+32       3.121779692353e+42       1.040593230784e+42       3.501956553842e-08       9.378912420406e+42       2.606746967489e+43       2.606746967489e+43       8.689156558209e+42      -3.765846762035e+51       5.448436062932e-03       7.984487059993e-01 
       4.661827349319e+13       3.263494599127e-25       9.329596650787e-09       4.997041923133e+21       1.414696923047e+04       3.034640318143e-10       6.595072806857e+17       5.386201114712e-09       1.299582377098e+43       2.523141253836e+32       2.990400524270e+42       9.968001747566e+41       3.501956553842e-08       8.984203686046e+42       2.497042798155e+43       2.497042798155e+43       8.323475993767e+42      -3.568794412184e+51       5.495197315818e-03       7.916543254422e-01 
       4.611985812675e+13       3.334412642664e-25       9.429641067982e-09       4.890762206545e+21       1.414696923047e+04       3.067435548389e-10       6.524562138326e+17       5.444409563582e-09       1.244889840025e+43       2.443075543597e+32       2.864550409325e+42       9.548501364417e+41       3.501956553842e-08       8.606106151151e+42       2.391955496097e+43       2.391955496097e+43       7.973184986909e+42      -3.382053057718e+51       5.541958568705e-03       7.849746024571e-01 
       4.562677152645e+13       3.406871784253e-25       9.531504474580e-09       4.786742902884e+21       1.414696923047e+04       3.100585195309e-10       6.454805328702e+17       5.503247068681e-09       1.192499022076e+43       2.365550522646e+32       2.743996658966e+42       9.146655529885e+41       3.501956553842e-08       8.243920738342e+42       2.291290761831e+43       2.291290761831e+43       7.637635872690e+42      -3.205083163705e+51       5.588719821593e-03       7.784066589895e-01 
       4.513895672024e+13       3.480905515475e-25       9.635186870582e-09       4.684935936498e+21       1.414696923047e+04       3.134093089069e-10       6.385794318165e+17       5.562720428256e-09       1.142313056089e+43       2.290485568429e+32       2.628516377266e+42       8.761721257552e+41       3.501956553842e-08       7.896977790702e+42       2.194862472909e+43       2.194862472909e+43       7.316208242953e+42      -3.037373427015e+51       5.635481074481e-03       7.719477125271e-01 
       4.465635734516e+13       3.556548050446e-25       9.738869266585e-09       4.585294254234e+21       1.414696923047e+04       3.167963101226e-10       6.317521133067e+17       5.622836513887e-09       1.094239151525e+43       2.217802616752e+32       2.517896048809e+42       8.392986829362e+41       3.501956553842e-08       7.564635833627e+42       2.102492339791e+43       2.102492339791e+43       7.008307799229e+42      -2.878439299052e+51       5.682242327370e-03       7.655950721301e-01 
       4.417891764089e+13       3.633834352733e-25       9.844370651990e-09       4.487771803690e+21       1.414696923047e+04       3.202199145180e-10       6.249977885010e+17       5.683602271568e-09       1.048188422909e+43       2.147426080595e+32       2.411931143911e+42       8.039770479702e+41       3.501956553842e-08       7.246280388779e+42       2.014009576200e+43       2.014009576200e+43       6.713365253927e+42      -2.727821585793e+51       5.729003580259e-03       7.593461347373e-01 
       4.370658244323e+13       3.712800139648e-25       9.949872037396e-09       4.392323511932e+21       1.414696923047e+04       3.236805176621e-10       6.183156769932e+17       5.745024722202e-09       1.004075725484e+43       2.079282771508e+32       2.310425740458e+42       7.701419134861e+41       3.501956553842e-08       6.941322837960e+42       1.929250583347e+43       1.929250583347e+43       6.430835277753e+42      -2.585085121082e+51       5.775764833149e-03       7.531983815638e-01 
       4.323929717777e+13       3.793481909791e-25       1.005901140161e-08       4.298905264658e+21       1.414696923047e+04       3.271785193987e-10       6.117050067209e+17       5.807110962699e-09       9.618194977849e+42       2.013301823500e+32       2.213192161663e+42       7.377307205542e+41       3.501956553842e-08       6.649199334792e+42       1.848058647451e+43       1.848058647451e+43       6.160195491435e+42      -2.449817509343e+51       5.822526086040e-03       7.471493747577e-01 
       4.277700785359e+13       3.875916951448e-25       1.016633177642e-08       4.207473885815e+21       1.414696923047e+04       3.307143238930e-10       6.051650138761e+17       5.869868166578e-09       9.213416108364e+42       1.949414619334e+32       2.120050629055e+42       7.066835430185e+41       3.501956553842e-08       6.369369762204e+42       1.770283649982e+43       1.770283649982e+43       5.900945499875e+42      -2.321627934083e+51       5.869287338931e-03       7.411967541454e-01 
       4.231966105700e+13       3.960143364468e-25       1.027729013003e-08       4.117987117640e+21       1.414696923046e+04       3.342883396777e-10       5.986949428170e+17       5.933303584910e-09       8.825672236980e+42       1.887554719175e+32       2.030828930092e+42       6.769429766975e+41       3.501956553842e-08       6.101316733791e+42       1.695781790105e+43       1.695781790105e+43       5.652605966954e+42      -2.200146028737e+51       5.916048591824e-03       7.353382341781e-01 
       4.186720394537e+13       4.046200077658e-25       1.038824848365e-08       4.030403601130e+21       1.414696923046e+04       3.379009797005e-10       5.922940459808e+17       5.997424547157e-09       8.454246450877e+42       1.827657791496e+32       1.945362099743e+42       6.484540332476e+41       3.501956553842e-08       5.844544637201e+42       1.624415318800e+43       1.624415318800e+43       5.414717729274e+42      -2.085020806610e+51       5.962809844716e-03       7.295716010052e-01 
       4.141958424106e+13       4.134126862814e-25       1.049920683727e-08       3.944682856927e+21       1.414696923046e+04       3.415526613722e-10       5.859615837970e+17       6.062238461917e-09       8.098452008301e+42       1.769661546170e+32       1.863492115480e+42       6.211640384934e+41       3.501956553842e-08       5.598578717780e+42       1.556052284174e+43       1.556052284174e+43       5.186840947187e+42      -1.975919646793e+51       6.009571097610e-03       7.238947096711e-01 
