# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_ncdm[0]        12:(.)p_ncdm[0]          13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       9.303964049786e+00       5.010257033384e-01       4.519777842352e+03       4.330207442800e-03       9.719360176226e+03       9.432641776762e+02       1.001479378428e+05       8.243469804168e+02       3.101675867359e-08       2.724494983526e-06       1.595642701498e-05       1.386451303488e-12       1.731540006286e-08       2.144234044068e-08       1.875069649768e-05       1.875069649768e-05       1.723527598640e-10      -2.939726806865e-11       5.418314166556e-01       2.786402596868e-01 
       9.193800081177e+00       5.091875849033e-01       4.545424481134e+03       4.260950059143e-03       9.693713537445e+03       9.509420883528e+02       9.881577784491e+04       8.261527937209e+02       2.971142762760e-08       2.638039805653e-06       1.545008882723e-05       1.313903621094e-12       1.731540006286e-08       2.053994593290e-08       1.815569540651e-05       1.815569540651e-05      -5.636283057400e-10      -2.800912786573e-11       5.434567188249e-01       2.786508025789e-01 
       9.084813921411e+00       5.174821267883e-01       4.571209315643e+03       4.192803128596e-03       9.667928702935e+03       9.586620812516e+02       9.749926197457e+04       8.279587497138e+02       2.846103104970e-08       2.554328071180e-06       1.495981804444e-05       1.245152080668e-12       1.731540006286e-08       1.967552842908e-08       1.757959807516e-05       1.757959807516e-05      -1.268635084521e-09      -2.668655350429e-11       5.450869572101e-01       2.786610422668e-01 
       8.976992978044e+00       5.259114796119e-01       4.597133073354e+03       4.125748862589e-03       9.642004945225e+03       9.664239482221e+02       9.619821563278e+04       8.297648456963e+02       2.726325703917e-08       2.473272723648e-06       1.448510480673e-05       1.179998044673e-12       1.731540006286e-08       1.884748967832e-08       1.702180367715e-05       1.702180367715e-05      -1.943971158988e-09      -2.542644764782e-11       5.467221451909e-01       2.786709750434e-01 
       8.870324793262e+00       5.344778286464e-01       4.623196485085e+03       4.059769758526e-03       9.615941533494e+03       9.742274681840e+02       9.491246612861e+04       8.315710789575e+02       2.611589099094e-08       2.394789469121e-06       1.402545543337e-05       1.118253269512e-12       1.731540006286e-08       1.805429869163e-08       1.648173049224e-05       1.648173049224e-05      -2.590885248734e-09      -2.422585929664e-11       5.483622961500e-01       2.786805970235e-01 
       8.764797042444e+00       5.431833943626e-01       4.649400285002e+03       3.994848595181e-03       9.589737733576e+03       9.820724068194e+02       9.364184265864e+04       8.333774467736e+02       2.501681150095e-08       2.318796688524e-06       1.358039190942e-05       1.059739361650e-12       1.731540006286e-08       1.729448891126e-08       1.595881529842e-05       1.595881529842e-05      -3.210573519432e-09      -2.308197687320e-11       5.500074234723e-01       2.786899041376e-01 
       8.660397532735e+00       5.520304329698e-01       4.675745210611e+03       3.930968428177e-03       9.563392807968e+03       9.899585162579e+02       9.238617628667e+04       8.351839464070e+02       2.396398644377e-08       2.245215352765e-06       1.314945138856e-05       1.004287262202e-12       1.731540006286e-08       1.656665549907e-08       1.545251278333e-05       1.545251278333e-05      -3.804181794653e-09      -2.199212163409e-11       5.516575405427e-01       2.786988921272e-01 
       8.557114201640e+00       5.610212370009e-01       4.702232002749e+03       3.868112585528e-03       9.536906015830e+03       9.978855347562e+02       9.114529992359e+04       8.369905751046e+02       2.295546921539e-08       2.173968940546e-06       1.273218571175e-05       9.517367584845e-13       1.731540006286e-08       1.586945273914e-08       1.496229497432e-05       1.496229497432e-05      -4.372807674592e-09      -2.095374139343e-11       5.533126607452e-01       2.787075565387e-01 
       8.454935115629e+00       5.701581358787e-01       4.728861405580e+03       3.806264663257e-03       9.510276612999e+03       1.005853186372e+03       8.991904830759e+04       8.387973300970e+02       2.198939513404e-08       2.104983358784e-06       1.232816094123e-05       9.019360211272e-13       1.731540006286e-08       1.520159154961e-08       1.448765068676e-05       1.448765068676e-05      -4.917502565626e-09      -1.996440454288e-11       5.549727974610e-01       2.787158927179e-01 
       8.353848468757e+00       5.794434964798e-01       4.755634166587e+03       3.745408521092e-03       9.483503851992e+03       1.013861180633e+03       8.870725798440e+04       8.406042085971e+02       2.106397799252e-08       2.038186865561e-06       1.193695690915e-05       8.547411654085e-13       1.731540006286e-08       1.456183709921e-08       1.402808498987e-05       1.402808498987e-05      -5.439273624454e-09      -1.902179435421e-11       5.566379640670e-01       2.787238958036e-01 
       8.253842581304e+00       5.888797237516e-01       4.782551036563e+03       3.685528278220e-03       9.456586982016e+03       1.021909212193e+03       8.750976728798e+04       8.424112077985e+02       2.017750675562e-08       1.973509995512e-06       1.155816678070e-05       8.100158355410e-13       1.731540006286e-08       1.394900652422e-08       1.358311868956e-05       1.358311868956e-05      -5.939085620411e-09      -1.812370355120e-11       5.583081739340e-01       2.787315607220e-01 
       8.154905898420e+00       5.984692612920e-01       4.809612769599e+03       3.626608309115e-03       9.429525248980e+03       1.029996960494e+03       8.632641632118e+04       8.442183248744e+02       1.932834239658e-08       1.910885487584e-06       1.119139663096e-05       7.676308107125e-13       1.731540006286e-08       1.336196674136e-08       1.315228782774e-05       1.315228782774e-05      -6.417862719406e-09      -1.726802913801e-11       5.599834404247e-01       2.787388821799e-01 
       8.057026988795e+00       6.082145919547e-01       4.836820123076e+03       3.568633239439e-03       9.402317895503e+03       1.038124089410e+03       8.515704693680e+04       8.460255569765e+02       1.851491486653e-08       1.850248215090e-06       1.083626503526e-05       7.274636317389e-13       1.731540006286e-08       1.279963235283e-08       1.273514319763e-05       1.273514319763e-05      -6.876490192778e-09      -1.645276747189e-11       5.616637768923e-01       2.787458546581e-01 
       7.960194543333e+00       6.181182384811e-01       4.864173857648e+03       3.511587941998e-03       9.374964160930e+03       1.046290246890e+03       8.400150271871e+04       8.478329012329e+02       1.773572019169e-08       1.791535117980e-06       1.049240267251e-05       6.893982472555e-13       1.731540006286e-08       1.226096363946e-08       1.233124987439e-05       1.233124987439e-05      -7.315816054230e-09      -1.567600956888e-11       5.633491966783e-01       2.787524724048e-01 
       7.864397373852e+00       6.281827641057e-01       4.891674737236e+03       3.455457532772e-03       9.347463281342e+03       1.054495064596e+03       8.285962896331e+04       8.496403547471e+02       1.698931769255e-08       1.734685137258e-06       1.015945194114e-05       6.533246784195e-13       1.731540006286e-08       1.174496463838e-08       1.194018676079e-05       1.194018676079e-05      -7.736652627873e-09      -1.493593663121e-11       5.650397131105e-01       2.787587294285e-01 
       7.769624411785e+00       6.384107731979e-01       4.919323529006e+03       3.400227367008e-03       9.319814489572e+03       1.062738157526e+03       8.173127266106e+04       8.514479145965e+02       1.627432732016e-08       1.679639151488e-06       9.837066587175e-06       6.191387011587e-13       1.731540006286e-08       1.125068130150e-08       1.156154614735e-05       1.156154614735e-05      -8.139778050275e-09      -1.423081578611e-11       5.667353395012e-01       2.787646194905e-01 
       7.675864706904e+00       6.488049119123e-01       4.947121003356e+03       3.345883035370e-03       9.292017015223e+03       1.071019123642e+03       8.061628247832e+04       8.532555778306e+02       1.558942710453e-08       1.626339915306e-06       9.524911344171e-06       5.867415450466e-13       1.731540006286e-08       1.077719973155e-08       1.119493328638e-05       1.119493328638e-05      -8.525937709289e-09      -1.355899602601e-11       5.684360891446e-01       2.787701360979e-01 
       7.583107426055e+00       6.593678688206e-01       4.975067933898e+03       3.292410360162e-03       9.264070084680e+03       1.079337543482e+03       7.951450873931e+04       8.550633414696e+02       1.493335071038e-08       1.574731999890e-06       9.222661584549e-06       5.560396079337e-13       1.731540006286e-08       1.032364449238e-08       1.083996597970e-05       1.083996597970e-05      -8.895845622333e-09      -1.291890434052e-11       5.701419753150e-01       2.787752724953e-01 
       7.491341851905e+00       6.701023755889e-01       5.003165097441e+03       3.239795391604e-03       9.235972921137e+03       1.087692979769e+03       7.842580340831e+04       8.568712025028e+02       1.430488509578e-08       1.524761735318e-06       8.930002981993e-06       5.269441855117e-13       1.731540006286e-08       9.889176990295e-09       1.049627417946e-05       1.049627417946e-05      -9.250185756653e-09      -1.230904203126e-11       5.718530112643e-01       2.787800216574e-01 
       7.400557381705e+00       6.810112076491e-01       5.031413273968e+03       3.188024404168e-03       9.207724744610e+03       1.096084977012e+03       7.735002007204e+04       8.586791578867e+02       1.370286826928e-08       1.476377154749e-06       8.646631184567e-06       4.993712150282e-13       1.731540006286e-08       9.472993923567e-09       1.016349960157e-05       1.016349960157e-05      -9.589613294032e-09      -1.172798120078e-11       5.735692102197e-01       2.787843762804e-01 
       7.310743526064e+00       6.920971848565e-01       5.059813246617e+03       3.137083892979e-03       9.179324771962e+03       1.104513061097e+03       7.628701392222e+04       8.604872045435e+02       1.312618714153e-08       1.429527940384e-06       8.372251498200e-06       4.732410324122e-13       1.731540006286e-08       9.074325797182e-09       9.841295351585e-06       9.841295351585e-06      -9.914755842259e-09      -1.117436140743e-11       5.752905853812e-01       2.787883287732e-01 
       7.221889907738e+00       7.033631722050e-01       5.088365801654e+03       3.086960570267e-03       9.150772216925e+03       1.112976738878e+03       7.523664173834e+04       8.622953393592e+02       1.257377546719e-08       1.384165371134e-06       8.106578580218e-06       4.484781421074e-13       1.731540006286e-08       8.692435500096e-09       9.529325562383e-06       9.529325562383e-06      -1.022621459562e-08      -1.064688647827e-11       5.770171499189e-01       2.787918712497e-01 
       7.133986260430e+00       7.148120805182e-01       5.117071728450e+03       3.037641361886e-03       9.122066290128e+03       1.121475497753e+03       7.419876187064e+04       8.641035591817e+02       1.204461187356e-08       1.340242271958e-06       7.849336142602e-06       4.250109989505e-13       1.731540006286e-08       8.326616942362e-09       9.227265043439e-06       9.227265043439e-06      -1.052456544656e-08      -1.014432147258e-11       5.787489169705e-01       2.787949955186e-01 
