# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       3.363893833489e+10       6.680509224605e-19       1.378021443088e-05       2.441104249858e+15       1.448072502662e+04       4.304750905640e-07       4.871162162295e+14       7.956010271596e-06       3.523288408024e+30       9.571805730240e+22       4.743549742420e+23       3.592470360975e-08       2.435700980576e+30       5.958989958672e+30       5.958989958672e+30       1.986329796200e+30      -5.765744517506e+35       9.846001252552e-05       1.176853648145e-01 
       3.327929044317e+10       6.825681403495e-19       1.392913691234e-05       2.389185561630e+15       1.448072502647e+04       4.351272167525e-07       4.819082539981e+14       8.041990537302e-06       3.375011865289e+30       9.268067910213e+22       4.593024805061e+23       3.592470360975e-08       2.333195230631e+30       5.708207647902e+30       5.708207647902e+30       1.902735698640e+30      -5.464045174178e+35       9.858456421016e-05       1.175366826781e-01 
       3.292348769676e+10       6.974008276216e-19       1.407966738043e-05       2.338371107366e+15       1.448072502632e+04       4.398296182730e-07       4.767559722587e+14       8.128899988066e-06       3.232975496669e+30       8.973968466258e+22       4.447276408057e+23       3.592470360975e-08       2.235003404626e+30       5.467979435762e+30       5.467979435762e+30       1.822659633765e+30      -5.178132602819e+35       9.870911589638e-05       1.173883757737e-01 
       3.257148898561e+10       7.125558396427e-19       1.423182584404e-05       2.288637401635e+15       1.448072502617e+04       4.445828384487e-07       4.716587757080e+14       8.216748665550e-06       3.096916686296e+30       8.689201548108e+22       4.306152979593e+23       3.592470360975e-08       2.140943952358e+30       5.237861156162e+30       5.237861156162e+30       1.745953546218e+30      -4.907180742071e+35       9.883366758421e-05       1.172404426828e-01 
       3.222325363920e+10       7.280401807987e-19       1.438562867406e-05       2.239961458510e+15       1.448072502601e+04       4.493874264748e-07       4.666160754073e+14       8.305546719944e-06       2.966583870414e+30       8.413471010905e+22       4.169507757617e+23       3.592470360975e-08       2.050842964110e+30       5.017427335610e+30       5.017427335610e+30       1.672475611508e+30      -4.650406755203e+35       9.895821927366e-05       1.170928819943e-01 
       3.187874142183e+10       7.438610075986e-19       1.454109406041e-05       2.192320780939e+15       1.448072502586e+04       4.542439374814e-07       4.616272887145e+14       8.395304411114e-06       2.841736072250e+30       8.146490107225e+22       4.037198637209e+23       3.592470360975e-08       1.964533849103e+30       4.806270406538e+30       4.806270406538e+30       1.602089973784e+30      -4.407068768337e+35       9.908277096476e-05       1.169456923039e-01 
       3.153791252798e+10       7.600256321164e-19       1.469823837397e-05       2.145693350350e+15       1.448072502570e+04       4.591529325981e-07       4.566918392168e+14       8.486032109815e-06       2.722142456467e+30       7.887981188869e+22       3.909088022802e+23       3.592470360975e-08       1.881857027481e+30       4.603999953737e+30       4.603999953737e+30       1.534666494650e+30      -4.176463727013e+35       9.920732265753e-05       1.167988722144e-01 
       3.120072757770e+10       7.765415253628e-19       1.485708162363e-05       2.100057616474e+15       1.448072502554e+04       4.641149790183e-07       4.518091566640e+14       8.577740298883e-06       2.607581902367e+30       7.637675418125e+22       3.785042685088e+23       3.592470360975e-08       1.802659635261e+30       4.410241992509e+30       4.410241992509e+30       1.470080512543e+30      -3.957925364923e+35       9.933187435198e-05       1.166524203358e-01 
       3.086714761207e+10       7.934163205983e-19       1.501764199929e-05       2.055392487382e+15       1.448072502538e+04       4.691306500654e-07       4.469786769028e+14       8.670439574425e-06       2.497842595048e+30       7.395312488187e+22       3.664933622464e+23       3.592470360975e-08       1.726795241691e+30       4.224638277186e+30       4.224638277186e+30       1.408212612246e+30      -3.750822278923e+35       9.945642604814e-05       1.165063352849e-01 
       3.053713408870e+10       8.106578170325e-19       1.517993769085e-05       2.011677319742e+15       1.448072502522e+04       4.742005252583e-07       4.421998418113e+14       8.764140647073e-06       2.392721633776e+30       7.160640352449e+22       3.548635926878e+23       3.592470360975e-08       1.654123578518e+30       4.046845638764e+30       4.046845638764e+30       1.348948404098e+30      -3.554556104779e+35       9.958097774603e-05       1.163606156855e-01 
       3.021064887728e+10       8.282739833874e-19       1.534398506919e-05       1.968891909274e+15       1.448072502506e+04       4.793251903790e-07       4.374720992350e+14       8.858854343212e-06       2.292024656833e+30       6.933414962388e+22       3.436028653927e+23       3.592470360975e-08       1.584510280634e+30       3.876535350404e+30       3.876535350404e+30       1.292178312489e+30      -3.368559788370e+35       9.970552944566e-05       1.162152601683e-01 
       2.988765425515e+10       8.462729614365e-19       1.550980778120e-05       1.927016481413e+15       1.448072502489e+04       4.845052375400e-07       4.327949029224e+14       8.954591606209e-06       2.195565482158e+30       6.713400013759e+22       3.326994697084e+23       3.592470360975e-08       1.517826637647e+30       3.713392519638e+30       3.713392519638e+30       1.237797373268e+30      -3.192295947344e+35       9.983008114707e-05       1.160702673706e-01 
       2.956811290298e+10       8.646630699743e-19       1.567742219777e-05       1.886031682172e+15       1.448072502472e+04       4.897412652525e-07       4.281677124624e+14       9.051363497711e-06       2.103165763105e+30       6.500366700859e+22       3.221420665913e+23       3.592470360975e-08       1.453949355904e+30       3.557115506155e+30       3.557115506155e+30       1.185705039670e+30      -3.025255318511e+35       9.995463285027e-05       1.159256359369e-01 
       2.925198790040e+10       8.834528085848e-19       1.584684650879e-05       1.845918569191e+15       1.448072502455e+04       4.950338784962e-07       4.235899932217e+14       9.149181198909e-06       2.014654658694e+30       6.294093478571e+22       3.119196768141e+23       3.592470360975e-08       1.392760330527e+30       3.407415364082e+30       3.407415364082e+30       1.135804996407e+30      -2.866955286478e+35       1.000791845553e-04       1.157813645183e-01 
       2.893924272181e+10       9.026508614366e-19       1.601810254215e-05       1.806658602989e+15       1.448072502438e+04       5.003836887884e-07       4.190612162829e+14       9.248056011813e-06       1.929868517737e+30       6.094365831970e+22       3.020216695489e+23       3.592470360975e-08       1.334146427050e+30       3.264015307753e+30       3.264015307753e+30       1.088004981596e+30      -2.716938489265e+35       1.002037362621e-04       1.156374517723e-01 
       2.862984123210e+10       9.222661015302e-19       1.619121030672e-05       1.768233638391e+15       1.448072502421e+04       5.057913142552e-07       4.145808583834e+14       9.347999360588e-06       1.848650576256e+30       5.900976053236e+22       2.924377513108e+23       3.592470360975e-08       1.277999272235e+30       3.126650199938e+30       3.126650199938e+30       1.042216616163e+30      -2.574771496895e+35       1.003282879708e-04       1.154938963634e-01 
       2.832374768251e+10       9.423075946529e-19       1.636618799239e-05       1.730625916145e+15       1.448072502403e+04       5.112573797028e-07       4.101484018551e+14       9.449022792858e-06       1.770850667639e+30       5.713723025651e+22       2.831579552535e+23       3.592470360975e-08       1.224215053698e+30       2.995066061633e+30       2.995066061633e+30       9.983552404458e+29      -2.440043559123e+35       1.004528396814e-04       1.153506969627e-01 
       2.802092670647e+10       9.627846035296e-19       1.654305560805e-05       1.693818054710e+15       1.448072502386e+04       5.167825166896e-07       4.057633345645e+14       9.551137981030e-06       1.696324944993e+30       5.532412014442e+22       2.741726308042e+23       3.592470360975e-08       1.172694327971e+30       2.869019602461e+30       2.869019602461e+30       9.563397576548e+29      -2.312365418694e+35       1.005773913939e-04       1.152078522478e-01 
       2.772134331552e+10       9.837065922762e-19       1.672183680057e-05       1.657793042225e+15       1.448072502368e+04       5.223673635992e-07       4.014251498535e+14       9.654356723669e-06       1.624935615177e+30       5.356854464267e+22       2.654724336274e+23       3.592470360975e-08       1.123341836633e+30       2.748277770851e+30       2.748277770851e+30       9.160924839367e+29      -2.191368186693e+35       1.007019431083e-04       1.150653609028e-01 
       2.742496289531e+10       1.005083230607e-18       1.690254794084e-05       1.622534228648e+15       1.448072502350e+04       5.280125657142e-07       3.971333464811e+14       9.758690946841e-06       1.556550684032e+30       5.186867803125e+22       2.570483159071e+23       3.592470360975e-08       1.076066330187e+30       2.632617323136e+30       2.632617323136e+30       8.775390047396e+29      -2.076702276751e+35       1.008264948247e-04       1.149232216185e-01 
       2.713175120154e+10       1.026924398342e-18       1.708521449473e-05       1.588025318058e+15       1.448072502332e+04       5.337187752909e-07       3.928874285649e+14       9.864152705487e-06       1.491043712336e+30       5.022275252494e+22       2.488915169377e+23       3.592470360975e-08       1.030780399342e+30       2.521824410792e+30       2.521824410792e+30       8.406080372259e+29      -1.968036395016e+35       1.009510465430e-04       1.147814330920e-01 
       2.684167435603e+10       1.049240190093e-18       1.726985283312e-05       1.554250361122e+15       1.448072502313e+04       5.394866516342e-07       3.886869055246e+14       9.970754184844e-06       1.428293582024e+30       4.862905643481e+22       2.409935540132e+23       3.592470360975e-08       9.874003134009e+29       2.415694185047e+30       2.415694185047e+30       8.052312984748e+29      -1.865056582975e+35       1.010755982633e-04       1.146399940268e-01 
       2.655469884282e+10       1.072040919734e-18       1.745648842189e-05       1.521193747728e+15       1.448072502294e+04       5.453168611744e-07       3.845312920244e+14       1.007850770182e-05       1.368184272246e+30       4.708593238824e+22       2.333462136054e+23       3.592470360975e-08       9.458458654501e+29       2.314030418128e+30       2.314030418128e+30       7.713433792320e+29      -1.767465310363e+35       1.012001499857e-04       1.144989031329e-01 
       2.627079150427e+10       1.095337125293e-18       1.764513945091e-05       1.488840199770e+15       1.448072502276e+04       5.512100775437e-07       3.804201079180e+14       1.018742570643e-05       1.310604644858e+30       4.559177560522e+22       2.259415428223e+23       3.592470360975e-08       9.060402240583e+29       2.216645140450e+30       2.216645140450e+30       7.388816229722e+29      -1.674980615534e+35       1.013247017100e-04       1.143581591266e-01 
