#    L    TT             EE             TE          
  1984   0.213226E+03   0.117098E+02  -0.186398E+02
  1985   0.213323E+03   0.116546E+02  -0.187797E+02
  1986   0.213428E+03   0.115984E+02  -0.189160E+02
  1987   0.213541E+03   0.115414E+02  -0.190487E+02
  1988   0.213662E+03   0.114833E+02  -0.191776E+02
  1989   0.213791E+03   0.114245E+02  -0.193028E+02
  1990   0.213928E+03   0.113646E+02  -0.194243E+02
  1991   0.214072E+03   0.113039E+02  -0.195418E+02
  1992   0.214223E+03   0.112423E+02  -0.196555E+02
  1993   0.214380E+03   0.111799E+02  -0.197653E+02
  1994   0.214544E+03   0.111167E+02  -0.198711E+02
  1995   0.214714E+03   0.110527E+02  -0.199730E+02
  1996   0.214890E+03   0.109878E+02  -0.200708E+02
  1997   0.215072E+03   0.109222E+02  -0.201646E+02
  1998   0.215259E+03   0.108558E+02  -0.202544E+02
  1999   0.215451E+03   0.107887E+02  -0.203400E+02
  2000   0.215648E+03   0.107209E+02  -0.204216E+02
  2001   0.215850E+03   0.106524E+02  -0.204990E+02
  2002   0.216056E+03   0.105832E+02  -0.205723E+02
  2003   0.216266E+03   0.105134E+02  -0.206414E+02
  2004   0.216480E+03   0.104429E+02  -0.207063E+02
  2005   0.216698E+03   0.103720E+02  -0.207671E+02
  2006   0.216919E+03   0.103004E+02  -0.208237E+02
  2007   0.217141E+03   0.102283E+02  -0.208761E+02
  2008   0.217367E+03   0.101557E+02  -0.209243E+02
  2009   0.217595E+03   0.100826E+02  -0.209683E+02
  2010   0.217824E+03   0.100092E+02  -0.210081E+02
  2011   0.218055E+03   0.993520E+01  -0.210436E+02
  2012   0.218286E+03   0.986085E+01  -0.210750E+02
  2013   0.218518E+03   0.978610E+01  -0.211021E+02
  2014   0.218751E+03   0.971104E+01  -0.211250E+02
  2015   0.218984E+03   0.963566E+01  -0.211437E+02
  2016   0.219216E+03   0.956004E+01  -0.211582E+02
  2017   0.219449E+03   0.948411E+01  -0.211686E+02
  2018   0.219680E+03   0.940796E+01  -0.211749E+02
  2019   0.219912E+03   0.933165E+01  -0.211771E+02
  2020   0.220141E+03   0.925512E+01  -0.211752E+02
  2021   0.220369E+03   0.917852E+01  -0.211691E+02
  2022   0.220597E+03   0.910174E+01  -0.211590E+02
  2023   0.220821E+03   0.902489E+01  -0.211449E+02
  2024   0.221044E+03   0.894798E+01  -0.211267E+02
  2025   0.221264E+03   0.887102E+01  -0.211044E+02
  2026   0.221481E+03   0.879404E+01  -0.210783E+02
  2027   0.221695E+03   0.871707E+01  -0.210481E+02
  2028   0.221906E+03   0.864012E+01  -0.210139E+02
  2029   0.222113E+03   0.856322E+01  -0.209757E+02
  2030   0.222316E+03   0.848640E+01  -0.209337E+02
  2031   0.222516E+03   0.840968E+01  -0.208877E+02
  2032   0.222711E+03   0.833308E+01  -0.208380E+02
  2033   0.222901E+03   0.825664E+01  -0.207844E+02
  2034   0.223087E+03   0.818037E+01  -0.207270E+02
  2035   0.223268E+03   0.810430E+01  -0.206659E+02
  2036   0.223444E+03   0.802844E+01  -0.206010E+02
  2037   0.223614E+03   0.795281E+01  -0.205323E+02
  2038   0.223779E+03   0.787745E+01  -0.204600E+02
  2039   0.223938E+03   0.780236E+01  -0.203841E+02
  2040   0.224090E+03   0.772757E+01  -0.203045E+02
  2041   0.224236E+03   0.765309E+01  -0.202213E+02
  2042   0.224376E+03   0.757894E+01  -0.201346E+02
  2043   0.224509E+03   0.750516E+01  -0.200444E+02
  2044   0.224635E+03   0.743176E+01  -0.199507E+02
  2045   0.224755E+03   0.735876E+01  -0.198535E+02
  2046   0.224868E+03   0.728618E+01  -0.197529E+02
  2047   0.224972E+03   0.721403E+01  -0.196491E+02
  2048   0.225070E+03   0.714235E+01  -0.195419E+02
  2049   0.225160E+03   0.707114E+01  -0.194315E+02
  2050   0.225243E+03   0.700043E+01  -0.193179E+02
  2051   0.225318E+03   0.693022E+01  -0.192011E+02
  2052   0.225385E+03   0.686054E+01  -0.190811E+02
  2053   0.225443E+03   0.679141E+01  -0.189581E+02
  2054   0.225493E+03   0.672285E+01  -0.188321E+02
  2055   0.225534E+03   0.665486E+01  -0.187031E+02
  2056   0.225567E+03   0.658748E+01  -0.185713E+02
  2057   0.225590E+03   0.652073E+01  -0.184367E+02
  2058   0.225605E+03   0.645462E+01  -0.182994E+02
  2059   0.225610E+03   0.638916E+01  -0.181594E+02
  2060   0.225606E+03   0.632439E+01  -0.180168E+02
  2061   0.225593E+03   0.626030E+01  -0.178717E+02
  2062   0.225570E+03   0.619693E+01  -0.177241E+02
  2063   0.225538E+03   0.613428E+01  -0.175742E+02
  2064   0.225496E+03   0.607239E+01  -0.174220E+02
  2065   0.225445E+03   0.601125E+01  -0.172674E+02
  2066   0.225383E+03   0.595088E+01  -0.171108E+02
  2067   0.225311E+03   0.589131E+01  -0.169521E+02
  2068   0.225230E+03   0.583253E+01  -0.167913E+02
  2069   0.225138E+03   0.577456E+01  -0.166286E+02
  2070   0.225037E+03   0.571744E+01  -0.164639E+02
  2071   0.224925E+03   0.566115E+01  -0.162975E+02
  2072   0.224802E+03   0.560571E+01  -0.161293E+02
  2073   0.224670E+03   0.555113E+01  -0.159594E+02
  2074   0.224526E+03   0.549744E+01  -0.157879E+02
  2075   0.224373E+03   0.544464E+01  -0.156148E+02
  2076   0.224208E+03   0.539272E+01  -0.154402E+02
  2077   0.224033E+03   0.534173E+01  -0.152642E+02
  2078   0.223847E+03   0.529164E+01  -0.150869E+02
  2079   0.223650E+03   0.524250E+01  -0.149083E+02
  2080   0.223443E+03   0.519428E+01  -0.147285E+02
  2081   0.223225E+03   0.514702E+01  -0.145475E+02
  2082   0.222997E+03   0.510071E+01  -0.143654E+02
  2083   0.222758E+03   0.505537E+01  -0.141825E+02
  2084   0.222508E+03   0.501102E+01  -0.139985E+02
  2085   0.222248E+03   0.496763E+01  -0.138137E+02
  2086   0.221976E+03   0.492523E+01  -0.136281E+02
  2087   0.221694E+03   0.488383E+01  -0.134417E+02
  2088   0.221403E+03   0.484342E+01  -0.132547E+02
  2089   0.221100E+03   0.480402E+01  -0.130670E+02
  2090   0.220786E+03   0.476562E+01  -0.128788E+02
  2091   0.220461E+03   0.472825E+01  -0.126900E+02
  2092   0.220125E+03   0.469189E+01  -0.125008E+02
  2093   0.219779E+03   0.465654E+01  -0.123113E+02
  2094   0.219422E+03   0.462223E+01  -0.121214E+02
  2095   0.219055E+03   0.458894E+01  -0.119313E+02
  2096   0.218677E+03   0.455669E+01  -0.117410E+02
  2097   0.218288E+03   0.452546E+01  -0.115505E+02
  2098   0.217889E+03   0.449528E+01  -0.113599E+02
  2099   0.217480E+03   0.446613E+01  -0.111693E+02
  2100   0.217059E+03   0.443802E+01  -0.109788E+02
  2101   0.216629E+03   0.441095E+01  -0.107883E+02
  2102   0.216187E+03   0.438491E+01  -0.105980E+02
  2103   0.215735E+03   0.435992E+01  -0.104079E+02
  2104   0.215273E+03   0.433597E+01  -0.102181E+02
  2105   0.214801E+03   0.431306E+01  -0.100287E+02
  2106   0.214318E+03   0.429118E+01  -0.983983E+01
  2107   0.213825E+03   0.427035E+01  -0.965149E+01
  2108   0.213322E+03   0.425055E+01  -0.946378E+01
  2109   0.212810E+03   0.423179E+01  -0.927678E+01
  2110   0.212288E+03   0.421405E+01  -0.909056E+01
  2111   0.211757E+03   0.419736E+01  -0.890519E+01
  2112   0.211217E+03   0.418169E+01  -0.872077E+01
  2113   0.210667E+03   0.416705E+01  -0.853732E+01
  2114   0.210108E+03   0.415343E+01  -0.835496E+01
  2115   0.209540E+03   0.414082E+01  -0.817372E+01
  2116   0.208963E+03   0.412923E+01  -0.799368E+01
  2117   0.208378E+03   0.411866E+01  -0.781490E+01
  2118   0.207783E+03   0.410908E+01  -0.763746E+01
  2119   0.207180E+03   0.410051E+01  -0.746142E+01
  2120   0.206568E+03   0.409294E+01  -0.728683E+01
  2121   0.205949E+03   0.408636E+01  -0.711376E+01
  2122   0.205321E+03   0.408076E+01  -0.694226E+01
  2123   0.204684E+03   0.407615E+01  -0.677240E+01
  2124   0.204041E+03   0.407251E+01  -0.660423E+01
  2125   0.203389E+03   0.406984E+01  -0.643783E+01
  2126   0.202730E+03   0.406814E+01  -0.627323E+01
  2127   0.202063E+03   0.406739E+01  -0.611050E+01
  2128   0.201390E+03   0.406760E+01  -0.594968E+01
  2129   0.200709E+03   0.406874E+01  -0.579084E+01
  2130   0.200020E+03   0.407082E+01  -0.563403E+01
  2131   0.199325E+03   0.407382E+01  -0.547930E+01
  2132   0.198622E+03   0.407775E+01  -0.532671E+01
  2133   0.197913E+03   0.408260E+01  -0.517629E+01
  2134   0.197198E+03   0.408835E+01  -0.502809E+01
  2135   0.196476E+03   0.409500E+01  -0.488217E+01
  2136   0.195748E+03   0.410253E+01  -0.473855E+01
  2137   0.195013E+03   0.411095E+01  -0.459728E+01
  2138   0.194273E+03   0.412026E+01  -0.445841E+01
  2139   0.193528E+03   0.413042E+01  -0.432197E+01
  2140   0.192776E+03   0.414144E+01  -0.418801E+01
  2141   0.192019E+03   0.415331E+01  -0.405657E+01
  2142   0.191257E+03   0.416603E+01  -0.392767E+01
  2143   0.190490E+03   0.417957E+01  -0.380136E+01
  2144   0.189717E+03   0.419394E+01  -0.367767E+01
  2145   0.188940E+03   0.420912E+01  -0.355664E+01
  2146   0.188157E+03   0.422510E+01  -0.343831E+01
  2147   0.187370E+03   0.424188E+01  -0.332271E+01
  2148   0.186578E+03   0.425944E+01  -0.320986E+01
  2149   0.185783E+03   0.427778E+01  -0.309980E+01
  2150   0.184982E+03   0.429688E+01  -0.299255E+01
  2151   0.184177E+03   0.431674E+01  -0.288813E+01
  2152   0.183369E+03   0.433733E+01  -0.278657E+01
  2153   0.182557E+03   0.435862E+01  -0.268787E+01
  2154   0.181741E+03   0.438058E+01  -0.259202E+01
  2155   0.180923E+03   0.440320E+01  -0.249902E+01
  2156   0.180101E+03   0.442643E+01  -0.240888E+01
  2157   0.179278E+03   0.445026E+01  -0.232160E+01
  2158   0.178452E+03   0.447467E+01  -0.223716E+01
  2159   0.177624E+03   0.449962E+01  -0.215557E+01
  2160   0.176795E+03   0.452508E+01  -0.207682E+01
  2161   0.175964E+03   0.455104E+01  -0.200091E+01
  2162   0.175132E+03   0.457746E+01  -0.192784E+01
  2163   0.174300E+03   0.460431E+01  -0.185758E+01
  2164   0.173467E+03   0.463158E+01  -0.179015E+01
  2165   0.172633E+03   0.465922E+01  -0.172552E+01
  2166   0.171800E+03   0.468722E+01  -0.166369E+01
  2167   0.170967E+03   0.471555E+01  -0.160465E+01
  2168   0.170134E+03   0.474418E+01  -0.154838E+01
  2169   0.169303E+03   0.477309E+01  -0.149486E+01
  2170   0.168472E+03   0.480226E+01  -0.144406E+01
  2171   0.167643E+03   0.483165E+01  -0.139598E+01
  2172   0.166816E+03   0.486125E+01  -0.135058E+01
  2173   0.165990E+03   0.489102E+01  -0.130784E+01
  2174   0.165168E+03   0.492096E+01  -0.126775E+01
  2175   0.164347E+03   0.495102E+01  -0.123028E+01
  2176   0.163530E+03   0.498118E+01  -0.119540E+01
  2177   0.162716E+03   0.501143E+01  -0.116311E+01
  2178   0.161904E+03   0.504172E+01  -0.113337E+01
  2179   0.161096E+03   0.507205E+01  -0.110618E+01
  2180   0.160293E+03   0.510237E+01  -0.108149E+01
  2181   0.159492E+03   0.513267E+01  -0.105930E+01
  2182   0.158696E+03   0.516292E+01  -0.103957E+01
  2183   0.157905E+03   0.519311E+01  -0.102227E+01
  2184   0.157118E+03   0.522319E+01  -0.100737E+01
  2185   0.156336E+03   0.525316E+01  -0.994849E+00
  2186   0.155559E+03   0.528299E+01  -0.984664E+00
  2187   0.154788E+03   0.531265E+01  -0.976789E+00
  2188   0.154022E+03   0.534212E+01  -0.971193E+00
  2189   0.153262E+03   0.537137E+01  -0.967845E+00
  2190   0.152509E+03   0.540040E+01  -0.966711E+00
  2191   0.151761E+03   0.542916E+01  -0.967763E+00
  2192   0.151020E+03   0.545764E+01  -0.970966E+00
  2193   0.150285E+03   0.548581E+01  -0.976290E+00
  2194   0.149557E+03   0.551365E+01  -0.983703E+00
  2195   0.148836E+03   0.554114E+01  -0.993172E+00
  2196   0.148122E+03   0.556825E+01  -0.100466E+01
  2197   0.147416E+03   0.559496E+01  -0.101812E+01
  2198   0.146717E+03   0.562126E+01  -0.103351E+01
  2199   0.146026E+03   0.564712E+01  -0.105080E+01
  2200   0.145343E+03   0.567252E+01  -0.106995E+01
